, 13898.48, 42930.87
513.16, -15112.50, 46980.95
513.16, -15112.50, 46980.95
513.16, -15112.50, 46980.95
513.16, -15112.50, 46980.95
513.16, -15112.50, 46980.95
513.16, -15112.50, 46980.95
513.16, -15112.50, 46980.95
513.16, -7577.18, 44256.35
13926.18, -7577.18, 44256.35
13926.18, -7577.18, 44256.35
13926.18, -7577.18, 44256.35
13926.18, -7577.18, 44256.35
21358.20, -5860.80, 34315.24
21358.20, -5860.80, 34315.24
21358.20, -5860.80, 34315.24
21358.20, -5860.80, 34315.24
21358.20, -5860.80, 34315.24
21358.20, -5860.80, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -7577.18, 22533.18
24649.52, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -13647.30, 17525.81
24437.18, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
21145.86, -17331.23, 19808.59
15978.84, -22940.86, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
13713.84, -24866.55, 23416.84
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
14952.51, -20722.13, 34757.07
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
15164.85, -5609.63, 48306.43
14740.17, 6572.47, 47864.61
14740.17, 6572.47, 47864.61
14740.17, 6572.47, 47864.61
14740.17, 6572.47, 47864.61
14740.17, 6572.47, 47864.61
15377.20, 21224.48, 26583.27
15377.20, 21224.48, 26583.27
15377.20, 21224.48, 26583.27
15377.20, 21224.48, 26583.27
15377.20, 21224.48, 26583.27
15377.20, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 25871.26, -6921.96
13713.84, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, 12433.28, -41752.66
12085.88, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
11236.50, -6111.98, -47201.86
12475.17, -16117.21, -42709.96
12475.17, -26834.11, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
14563.21, -21936.15, -36303.46
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -18545.26, -39911.71
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
17005.16, -6572.47, -43151.78
15377.20, 6111.98, -39469.89
15377.20, 6111.98, -39469.89
15377.20, 6111.98, -39469.89
15377.20, 20973.30, -4712.82
15377.20, 20973.30, -4712.82
15377.20, 20973.30, -4712.82
15377.20, 20973.30, -4712.82
15377.20, 20973.30, -4712.82
15377.20, 20973.30, -4712.82
15377.20, 20973.30, -4712.82
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
12687.51, 11470.43, 37481.67
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
10634.86, -1967.56, 49705.55
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
9396.19, -3642.07, 53313.81
7131.20, -5358.45, 55596.58
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 54712.93
9396.19, -5609.63, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
13501.50, -4646.78, 47422.78
22561.48, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
15766.49, -3893.25, 44698.18
21145.86, -0.00, 34315.24
21145.86, -0.00, 34315.24
21145.86, -0.00, 34315.24
21145.86, -0.00, 34315.24
21145.86, -0.00, 34315.24
21145.86, -0.00, 34315.24
24861.87, 4646.78, 17967.64
24861.87, 4646.78, 17967.64
24861.87, 4646.78, 17967.64
24861.87, 4646.78, 17967.64
24861.87, 4646.78, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -3313.70
25675.85, 8037.67, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
20721.17, 8288.85, -31811.55
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
11661.19, 4395.60, -49042.81
6494.17, 3181.58, -54492.01
6494.17, 3181.58, -54492.01
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -46318.21
11873.53, 4646.78, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
23835.54, 5860.80, -17304.89
14775.56, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
22596.87, 6363.16, 17083.98
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
11661.19, 1716.38, 46980.95
-1539.49, -711.67, 52430.15
-1539.49, -711.67, 52430.15
-10599.47, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-12475.17, -962.85, 48748.26
-21535.15, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-20721.17, -2930.40, 36598.02
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-23587.81, -3181.58, 28866.04
-21747.50, -2679.23, 30191.52
-21747.50, -2679.23, 30191.52
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
-14315.48, -2428.05, 46097.30
3804.48, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
4016.83, 7577.18, 49705.55
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
14138.53, 7828.36, 40206.27
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
20119.53, 15112.50, 14801.21
23410.85, 11972.78, -5596.48
23410.85, 11972.78, -5596.48
23410.85, 11972.78, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, 5609.63, -29086.95
21358.20, -5107.27, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
14350.87, 962.85, -47643.69
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
10847.21, -2930.40, -53092.89
8369.87, -3390.89, -53976.55
8369.87, -3390.89, -53976.55
8369.87, -3390.89, -53976.55
8369.87, -3390.89, -53976.55
5680.18, -1214.02, -57216.61
5680.18, -1214.02, -57216.61
5680.18, -1214.02, -57216.61
5680.18, -1214.02, -57216.61
5680.18, -1214.02, -57216.61
5680.18, -1214.02, -57216.61
5680.18, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
5892.53, -251.18, -55375.67
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
1150.19, 18294.08, -44035.44
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-7095.81, 28048.13, -21354.98
-13501.50, 26834.11, 6185.58
-4441.52, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-11838.14, 21475.66, 31590.64
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
-2778.16, 15614.86, 46539.12
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
11236.50, 10716.90, 44698.18
20119.53, 9251.70, 32032.47
20119.53, 9251.70, 32032.47
20119.53, 9251.70, 32032.47
20119.53, 9251.70, 32032.47
24437.18, 13898.48, 8910.18
24437.18, 13898.48, 8910.18
24437.18, 13898.48, 8910.18
24437.18, 13898.48, 8910.18
24437.18, 13898.48, 8910.18
24437.18, 13898.48, 8910.18
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
22986.17, 15614.86, -15905.78
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -34020.69
18880.86, 12684.45, -52871.98
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
15589.54, -4646.78, -46760.04
12085.88, -19508.11, -38144.41
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
8369.87, -22187.33, -39469.89
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
5680.18, -15363.68, -49926.46
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 6111.98, -53976.55
2990.50, 27545.78, -5154.65
-11838.14, 27545.78, -5154.65
-11838.14, 27545.78, -5154.65
-11838.14, 27545.78, -5154.65
-11448.85, 22689.68, 27982.39
-11448.85, 22689.68, 27982.39
-11448.85, 22689.68, 27982.39
-11448.85, 22689.68, 27982.39
-11448.85, 22689.68, 27982.39
-11448.85, 22689.68, 27982.39
-11448.85, 22689.68, 27982.39
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
-3592.14, 11470.43, 50589.21
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 51472.86
8759.16, 3893.25, 32621.57
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
18066.88, -1967.56, 42489.04
22384.53, -5860.80, 32032.47
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
23198.51, -8037.67, 27466.92
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
22172.18, -7786.50, 33357.95
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
15766.49, 2428.05, 46097.30
11236.50, 18796.43, 37039.84
11236.50, 18796.43, 37039.84
11236.50, 18796.43, 37039.84
11236.50, 18796.43, 37039.84
11236.50, 18796.43, 37039.84
12085.88, 27336.46, -6921.96
12085.88, 27336.46, -6921.96
12085.88, 27336.46, -6921.96
12085.88, 27336.46, -6921.96
12085.88, 27336.46, -6921.96
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
12085.88, 17080.06, -36745.29
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -44477.27
13501.50, 4395.60, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -41752.66
13713.84, 7074.83, -22901.37
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
17005.16, 18796.43, 33357.95
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
15589.54, 962.85, 49705.55
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 49263.73
13112.20, -9251.70, 30412.43
12262.83, -15614.86, 42415.41
12262.83, -15614.86, 42415.41
12262.83, -15614.86, 42415.41
12262.83, -15614.86, 42415.41
12262.83, -15614.86, 42415.41
12262.83, -15614.86, 42415.41
12262.83, -16326.53, 41973.58
12262.83, -16326.53, 41973.58
12262.83, -16326.53, 41973.58
12262.83, -16326.53, 41973.58
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, -11219.25, 47422.78
12262.83, 10214.54, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 9251.70, 49263.73
13112.20, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13324.54, 21224.48, 33357.95
13112.20, 26582.93, -7805.61
13112.20, 26582.93, -7805.61
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, 10968.08, -43151.78
11873.53, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -11721.61, -41752.66
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12687.51, -23652.53, -27687.83
12899.86, -27545.78, -20029.50
12899.86, -27545.78, -20029.50
12899.86, -27545.78, -20029.50
12899.86, -27545.78, -20029.50
12899.86, -27545.78, -20029.50
12262.83, -19759.28, -36745.29
12262.83, -19759.28, -36745.29
12262.83, -19759.28, -36745.29
12262.83, -19759.28, -36745.29
12262.83, -19759.28, -36745.29
12262.83, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12899.86, -6572.47, -47201.86
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
12687.51, 15866.03, -33137.04
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
13501.50, 26122.44, 7069.24
14138.53, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
15377.20, 7828.36, 52430.15
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
14350.87, 10968.08, 48748.26
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
13713.84, 22187.33, 29307.87
12085.88, 25117.73, -11855.69
12085.88, 25117.73, -11855.69
12085.88, 25117.73, -11855.69
12085.88, 25117.73, -11855.69
12085.88, 25117.73, -11855.69
