timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,
"146.105","947","226","-329","72","338","-280",
"146.151","963","279","-225","72","338","-280",
"146.198","893","180","-380","119","314","-255",
"146.245","861","323","-215","119","314","-255",
"146.291","891","226","-360","119","314","-255",
"146.337","913","374","-300","143","272","-211",
"146.383","865","322","-322","143","272","-211",
"146.43","819","417","-302","161","201","-211",
"146.477","832","458","-351","161","201","-211",
"146.523","782","436","-322","208","148","-186",
"146.571","771","458","-352","208","148","-186",
"146.617","750","534","-390","273","100","-168",
"146.663","720","264","-388","273","100","-168",
"146.71","713","584","-357","303","65","-168",
"146.756","730","548","-379","303","65","-168",
"146.802","674","579","-304","303","35","-162",
"146.848","682","691","-325","350","35","-162",
"146.895","654","577","-336","350","35","-162",
"146.941","647","702","-304","374","0","-174",
"146.987","617","640","-291","374","0","-174",
"147.034","629","697","-301","416","-24","-162",
"147.081","598","729","-264","416","-24","-162",
"147.128","584","727","-269","439","-84","-180",
"147.175","549","741","-241","439","-84","-180",
"147.222","512","827","-208","475","-84","-211",
"147.269","516","746","-217","475","-84","-211",
"147.316","481","836","-173","510","-119","-224",
"147.362","499","818","-156","510","-119","-224",
"147.41","478","831","-166","510","-119","-243",
"147.457","447","853","-102","558","-149","-243",
"147.504","430","794","-121","558","-149","-243",
"147.55","428","865","-43","588","-161","-299",
"147.597","428","943","-16","588","-161","-299",
"147.644","342","729","-12","599","-196","-317",
"147.692","363","956","-15","599","-196","-317",
"147.739","342","851","30","647","-208","-361",
"147.786","360","863","48","647","-208","-361",
"147.832","325","937","67","688","-226","-386",
"147.878","266","838","130","688","-226","-386",
"147.925","279","917","59","706","-238","-442",
"147.972","244","914","192","706","-238","-442",
"148.019","327","964","125","706","-238","-442",
"148.067","208","884","183","706","-232","-442",
"148.114","251","881","229","706","-232","-442",
"148.161","199","889","197","748","-250","-486",
"148.207","213","909","209","748","-250","-486",
"148.255","198","967","283","777","-250","-523",
"148.302","184","820","213","777","-250","-523",
"148.349","163","918","346","801","-244","-560",
"148.396","119","730","239","801","-244","-560",
"148.443","140","906","469","807","-255","-592",
"148.49","106","841","303","807","-255","-592",
"148.537","128","851","387","831","-244","-654",
"148.584","155","754","229","831","-244","-654",
"148.631","224","979","404","831","-250","-722",
"148.678","143","739","486","849","-250","-722",
"148.725","214","903","476","849","-250","-722",
"148.772","83","854","590","860","-244","-797",
"148.819","236","817","536","860","-244","-797",
"148.866","88","766","519","848","-202","-828",
"148.913","122","720","628","848","-202","-828",
"148.959","117","801","256","860","-208","-859",
"149.006","74","801","619","860","-208","-859",
"149.053","111","571","527","872","-190","-922",
"149.1","112","785","649","872","-190","-922",
"149.147","111","692","665","866","-172","-928",
"149.194","53","678","656","866","-172","-928",
"149.241","99","687","687","866","-149","-978",
"149.288","69","651","687","878","-149","-978",
"149.335","105","656","740","878","-149","-978",
"149.382","61","575","794","878","-131","-1003",
"149.429","37","577","673","878","-131","-1003",
"149.476","40","565","715","890","-89","-1053",
"149.524","81","556","752","890","-89","-1053",
"149.571","111","613","848","896","-72","-1053",
"149.618","74","528","815","896","-72","-1053",
"149.665","82","536","862","914","-48","-1084",
"149.712","44","572","856","914","-48","-1084",
"149.758","63","425","806","908","-18","-1109",
"149.805","26","583","818","908","-18","-1109",
"149.85","108","494","834","908","-18","-1109",
"149.897","25","370","841","914","0","-1109",
"149.943","67","605","885","914","0","-1109",
"149.99","68","385","865","908","-36","-1127",
"150.036","34","477","886","908","-36","-1127",
"150.084","53","469","842","896","5","-1140",
"150.13","81","307","818","896","5","-1140",
"150.177","21","523","973","872","17","-1158",
"150.225","123","319","812","872","17","-1158",
"150.272","61","361","895","872","41","-1158",
"150.319","97","366","938","872","41","-1158",
"150.366","75","305","835","866","53","-1171",
"150.413","79","372","974","866","53","-1171",
"150.46","112","322","922","866","53","-1208",
"150.507","83","266","891","884","100","-1208",
"150.553","54","354","954","884","100","-1208",
"150.6","107","230","933","878","100","-1221",
"150.647","58","355","973","878","100","-1221",
"150.694","114","233","954","872","124","-1202",
"150.74","73","192","913","872","124","-1202",
"150.787","65","307","946","866","166","-1239",
"150.833","88","210","954","866","166","-1239",
"150.879","85","174","895","843","166","-1227",
"150.926","36","331","998","843","166","-1227",
"150.973","42",,,,,,
