timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
17.668,0.671274,0.317692,-0.718938,517.756348,-12915.910156,-86685.59375
17.72,0.637236,0.292996,-0.853153,2357.859863,-12440.380859,-93849.679688
17.772,0.679526,0.303862,-0.612356,2357.859863,-12440.380859,-93967.125
17.824,0.618669,0.276203,-0.817626,3102.664551,-12959.140625,-95259.007812
17.875,0.649613,0.334486,-0.767295,3102.664551,-12915.910156,-95376.453125
17.926,0.573285,0.255458,-0.714991,5468.512207,-11662.240234,-98782.328125
17.977,0.599072,0.30979,-0.82256,5468.512207,-11619.009766,-98782.328125
18.027,0.553687,0.225822,-0.756439,7527.67627,-10408.570312,-104537.085938
18.078,0.568128,0.325595,-0.864996,7527.67627,-10365.339844,-104537.085938
18.129,0.52687,0.270276,-0.929142,8316.292969,-9371.050781,-105359.195312
18.18,0.504177,0.284106,-0.698214,8316.292969,-9327.820312,-105359.195312
18.231,0.441258,0.255458,-0.768282,9893.525391,-8592.910156,-106768.515625
18.282,0.44951,0.247555,-0.832429,9893.525391,-8549.679688,-106768.515625
18.332,0.487674,0.274227,-0.953814,13267.048828,-8074.149902,-110409.28125
18.383,0.483548,0.225822,-0.785059,13223.236328,-8074.149902,-110409.28125
18.434,0.45673,0.265336,-0.821573,13004.177734,-8074.149902,-111113.945312
18.485,0.470139,0.542922,-0.909405,13004.177734,-8030.92041,-111113.945312
18.535,0.448479,0.227798,-0.864009,14011.853516,-7555.390137,-111818.609375
18.587,0.44951,0.237677,-0.873877,14011.853516,-7555.390137,-111818.609375
18.638,0.428881,0.241628,-0.890654,15326.212891,-8074.149902,-113345.382812
18.689,0.391748,0.280154,-0.914339,15326.212891,-8074.149902,-113227.9375
18.741,0.406189,0.207053,-0.88572,15851.957031,-8333.529297,-111818.609375
18.793,0.403094,0.235701,-0.886707,15851.957031,-8333.529297,-111701.171875
18.845,0.403094,0.184333,-0.908418,16114.828125,-8333.529297,-111113.945312
18.897,0.386591,0.19915,-0.879799,16114.828125,-8333.529297,-111113.945312
18.949,0.356679,0.195199,-0.817626,16859.632812,-8333.529297,-112523.273438
19,0.38556,0.195199,-1.023882,16859.632812,-8333.529297,-112523.273438
19.051,0.342238,0.175442,-0.884733,18173.992188,-9111.669922,-114050.046875
19.103,0.341207,0.146794,-0.945919,18173.992188,-9068.439453,-114050.046875
19.153,0.271068,0.155685,-0.852166,18699.736328,-8333.529297,-115459.375
19.204,0.353584,0.187296,-0.904471,18699.736328,-8290.300781,-115341.929688
19.255,0.310263,0.081596,-0.954801,19488.353516,-8074.149902,-114050.046875
19.305,0.304074,0.122098,-0.950854,19488.353516,-8074.149902,-114050.046875
19.356,0.267973,0.103329,-0.923221,20496.029297,-8852.289062,-114050.046875
19.407,0.274162,0.138892,-0.943946,20496.029297,-8852.289062,-113932.601562
19.458,0.218463,-0.20488,-0.978486,21284.644531,-9889.810547,-113345.382812
19.51,0.290665,0.093451,-0.904471,21284.644531,-9846.580078,-113227.9375
19.561,0.225683,0.069742,-0.982434,22073.261719,-9630.429688,-112523.273438
19.612,0.26591,0.145807,-0.945919,22073.261719,-9587.199219,-112523.273438
19.664,0.188551,0.102341,-0.96467,22336.132812,-9371.050781,-114050.046875
19.715,0.211243,0.096414,-0.986381,22336.132812,-9327.820312,-113932.601562
19.766,0.190614,0.071718,-0.891641,22599.005859,-8852.289062,-111818.609375
19.818,0.242187,0.132965,-1.050528,22599.005859,-8852.289062,-111818.609375
19.871,0.149355,0.082584,-0.875851,23869.552734,-9371.050781,-113345.382812
19.923,0.190614,0.10728,-0.99625,23825.740234,-9371.050781,-113227.9375
19.974,0.183394,0.109256,-0.982434,22861.876953,-9371.050781,-111113.945312
20.025,0.182362,0.092463,-0.927169,22861.876953,-9327.820312,-110996.5
20.075,0.189582,0.099378,-0.977499,23650.492188,-8592.910156,-110409.28125
20.126,0.17411,0.114195,-1.004145,23606.681641,-8549.679688,-110409.28125
20.178,0.141104,0.114195,-0.923221,23124.748047,-7814.77002,-111113.945312
20.229,0.169985,0.140867,-0.969604,23124.748047,-7814.77002,-110996.5
20.281,0.151418,-0.209819,-1.000197,23124.748047,-8074.149902,-110409.28125
20.332,0.172047,0.087523,-0.920261,23124.748047,-8030.92041,-110291.84375
20.383,0.140072,0.119135,-0.973552,23124.748047,-7296.010254,-108999.953125
20.435,0.150387,0.10728,-0.959736,23080.9375,-7296.010254,-108999.953125
20.487,0.148324,0.074681,-0.988355,22861.876953,-7814.77002,-108999.953125
20.539,0.16689,0.117159,-0.997237,22861.876953,-7814.77002,-108882.515625
20.591,0.153481,0.074681,-0.98342,22861.876953,-8592.910156,-108177.84375
20.642,0.167922,0.092463,-0.906444,22818.064453,-8592.910156,-108177.84375
20.694,0.160701,0.08456,-0.949867,22599.005859,-8592.910156,-110409.28125
20.745,0.177205,0.009483,-1.01204,22555.193359,-8592.910156,-110291.84375
20.796,0.19474,0.018374,-0.96467,21284.644531,-9630.429688,-107473.1875
20.848,0.164827,0.29102,-0.974539,21284.644531,-9630.429688,-107473.1875
20.899,0.17411,0.000593,-1.004145,21547.517578,-11143.480469,-109704.617188
20.95,0.157607,0.02924,-0.940985,21503.705078,-11143.480469,-109704.617188
21.001,0.228778,0.018374,-0.998224,20014.097656,-11921.619141,-111113.945312
21.052,0.148324,0.008496,-1.010066,20014.097656,-11878.390625,-110996.5
21.104,0.278288,0.000593,-0.907431,20014.097656,-11662.240234,-109704.617188
21.155,0.155544,-0.008298,-1.100859,19970.285156,-11662.240234,-109587.171875
21.207,0.197834,-0.00731,-0.748544,18962.609375,-11921.619141,-108999.953125
21.259,0.186488,-0.05769,-0.903484,18962.609375,-11921.619141,-110409.28125
21.31,0.177205,0.064803,-0.98342,18962.609375,-12699.759766,-110291.84375
21.362,0.197834,-0.077447,-0.872891,18918.796875,-13218.519531,-109704.617188
21.414,0.154513,0.022325,-1.032764,18130.181641,-13218.519531,-109587.171875
21.466,0.204023,-0.013237,-0.861048,16903.445312,-14472.189453,-108177.84375
21.518,0.156576,-0.059666,-0.990329,16859.632812,-14472.189453,-108060.40625
21.57,0.20196,0.005532,-0.987368,16114.828125,-14472.189453,-107473.1875
21.622,0.147292,-0.080411,-0.970591,16114.828125,-14472.189453,-107473.1875
21.674,0.233935,0.013435,-0.981447,16114.828125,-16028.46875,-108999.953125
21.724,0.190614,-0.058678,-0.900523,16071.017578,-16028.46875,-108999.953125
21.776,0.192677,-0.107083,-1.003158,15326.212891,-18319.660156,-108999.953125
21.828,0.204023,-0.097204,-0.949867,15326.212891,-18276.429688,-108882.515625
21.88,0.243218,-0.07646,-0.982434,15589.083984,-17800.898438,-106768.515625
21.933,0.263847,-0.121901,-0.947893,15545.273438,-17800.898438,-106768.515625
21.985,0.539247,-0.136718,-1.097898,14274.724609,-20135.320312,-106768.515625
22.037,0.250438,-0.20488,-0.825521,14230.912109,-20135.320312,-106651.078125
22.09,0.316452,-0.125852,-0.967631,13486.109375,-20870.228516,-105359.195312
22.141,0.306137,-0.153512,-0.874864,13442.296875,-20870.228516,-105359.195312
22.192,0.276225,-0.220686,-0.976512,13004.177734,-21648.369141,-105359.195312
22.243,0.327798,-0.170305,-0.868943,12960.365234,-21648.369141,-105241.75
22.295,0.346364,-0.230564,-0.748544,12215.560547,-22945.269531,-103127.757812
22.346,0.375245,-0.28292,-0.77519,12171.748047,-22945.269531,-103010.3125
22.398,0.395874,-0.291811,-0.941972,11426.945312,-24458.318359,-99486.992188
22.45,0.43507,-0.320458,-0.846245,11383.132812,-24458.318359,-99369.546875
22.502,0.43507,-0.284896,-0.878812,10638.328125,-26533.359375,-98077.664062
22.553,0.433007,-0.40245,-0.840324,10594.517578,-26533.359375,-97960.21875
22.604,0.488706,-0.345155,-0.756439,8053.42041,-27787.029297,-94554.34375
22.657,0.503146,-0.381705,-0.774203,8053.42041,-27787.029297,-94554.34375
22.709,0.562971,-0.290823,-0.572881,8053.42041,-28046.410156,-87977.484375
22.76,0.620732,-0.307616,-0.805783,8009.60791,-28046.410156,-87977.484375
22.811,0.578443,-0.760051,-0.98342,7527.67627,-28046.410156,-87272.8125
22.862,0.678494,0.03418,-0.450508,7483.864746,-28046.410156,-87272.8125
22.913,0.651676,-0.389608,-0.768282,4679.895996,-28824.548828,-77055.1875
22.964,0.613512,-0.488393,-0.655778,4636.084473,-28824.548828,-77172.632812
23.014,0.671274,-0.35207,-0.55413,4417.023926,-28824.548828,-78581.960938
23.065,0.664054,-0.420231,-0.652818,4417.023926,-28781.318359,-78581.960938
23.117,0.694997,-0.454806,-0.542288,4417.023926,-28565.169922,-76350.523438
23.169,0.705312,-0.447891,-0.621238,4373.212402,-28565.169922,-76350.523438
23.222,0.738319,-0.421219,-0.242278,3365.536621,-29602.689453,-69773.65625
23.274,0.699123,-0.534822,-0.545248,3321.724121,-29602.689453,-69773.65625
23.326,0.749665,-0.488393,-0.425836,2620.731934,-30856.357422,-64723.570312
23.378,0.764105,-0.527907,-0.37748,2576.92041,-30856.357422,-64723.570312
23.428,0.830119,-0.583226,-0.441626,1832.116699,-32931.402344,-58146.703125
23.479,0.798143,-0.569396,-0.337018,1832.116699,-32931.402344,-58146.703125
23.529,0.789892,-0.564457,0.008388,2094.987793,-33709.542969,-49455.847656
23.58,0.792986,-0.615825,-0.197868,2094.987793,-33709.542969,-49455.847656
23.631,0.785766,-0.529882,-0.050824,2357.859863,-33709.542969,-41469.65625
23.682,0.827024,-0.70572,-0.141616,2314.04834,-33709.542969,-41469.65625
23.734,0.806395,-0.581251,-0.025165,1306.372559,-34444.449219,-33483.464844
23.786,0.813615,-0.677072,0.01727,1306.372559,-34444.449219,-33366.019531
23.837,0.802269,-0.625704,0.066614,1832.116699,-34703.832031,-20329.734375
23.89,0.801238,-0.607923,0.120892,1832.116699,-34703.832031,-20329.734375
23.942,0.768231,-0.615825,0.122866,3365.536621,-35222.589844,-15279.640625
23.993,0.787829,-0.60002,0.296556,3321.724121,-35179.359375,-15279.640625
24.044,0.775451,-0.587178,0.012336,3102.664551,-34444.449219,-7293.453125
24.094,0.802269,-0.578287,0.342939,3102.664551,-34401.222656,-7293.453125
24.145,0.797112,-0.526919,0.195895,4154.151855,-34228.300781,-1421.25
24.196,0.743476,-0.589153,0.428797,4154.151855,-34185.070312,-1421.25
24.248,0.68262,-0.5447,0.343926,4679.895996,-32931.402344,9501.039062
24.299,0.750696,-0.500247,0.533406,4679.895996,-32888.171875,9501.039062
24.35,0.711501,-0.484441,0.575841,5468.512207,-31634.498047,14551.132812
24.402,0.72491,-0.489381,0.548209,5468.512207,-31591.267578,14551.132812
24.454,0.65477,-0.427146,0.52255,5994.256348,-31115.740234,15960.460938
24.507,0.677463,-0.478514,0.605448,5994.256348,-31072.509766,15960.460938
24.558,0.657865,-0.415292,0.529458,6739.060059,-29862.068359,22067.546875
24.609,0.638267,-0.506174,0.818612,6739.060059,-29818.837891,51546
24.66,0.628984,-0.385656,0.671568,8316.292969,-27311.5,26178.085938
24.711,0.618669,-0.483454,0.682424,8316.292969,-27311.5,26178.085938
24.761,0.624858,-0.289835,0.719925,8842.037109,-28046.410156,28409.523438
24.812,0.585663,-0.286871,0.651831,8842.037109,-28003.179688,28409.523438
24.863,0.552656,-0.336264,0.780124,9367.78125,-25755.21875,32050.289062
24.914,0.54131,-0.258224,0.744597,9367.78125,-25711.990234,32050.289062
24.965,0.543373,-0.223649,0.824534,10901.201172,-23464.029297,34868.9375
25.016,0.545436,-0.331325,0.68045,10901.201172,-23420.798828,37100.375
25.067,0.609386,-0.317495,0.997237,11952.689453,-21648.369141,37100.375
25.117,0.504177,-0.226613,0.663673,11908.876953,-21648.369141,38509.703125
25.168,0.495926,-0.251309,0.969604,11689.816406,-21648.369141,38509.703125
25.219,0.461888,-0.198953,0.891641,11689.816406,-21605.138672,40741.140625
25.27,0.440227,-0.231552,0.751505,12741.304688,-20135.320312,40741.140625
25.321,0.411346,-0.093253,0.771242,12741.304688,-20092.089844,41445.8125
25.373,0.46395,-0.211795,0.930129,13004.177734,-19573.330078,41445.8125
25.424,0.375245,-0.117949,0.950854,13004.177734,-18838.419922,42855.140625
25.475,0.410315,-0.193026,0.779137,14800.46875,-18795.189453,42855.140625
25.526,0.421661,-0.285884,0.967631,14800.46875,-17541.519531,44381.90625
25.577,0.287571,-0.064605,1.026843,15851.957031,-17541.519531,44381.90625
25.628,0.296854,-0.194014,0.789993,15851.957031,-18319.660156,46495.90625
25.679,0.322641,-0.292799,1.010066,16640.572266,-18276.429688,46378.453125
25.73,0.25869,-0.07152,0.949867,18962.609375,-17282.138672,45791.234375
25.781,0.279319,-0.065593,0.884733,18962.609375,-17238.910156,45791.234375
25.833,0.254564,0.097402,1.028817,20014.097656,-15250.330078,48022.671875
25.884,0.242187,-0.078435,0.926182,20014.097656,-15207.099609,47905.234375
25.935,0.232904,-0.052751,0.991315,22861.876953,-12181,45791.234375
25.986,0.185456,0.125062,0.992302,22861.876953,-12137.769531,45791.234375
26.038,0.172047,0.031216,0.991315,22861.876953,-10149.189453,47200.5625
26.089,0.193708,0.117159,1.085069,22861.876953,-10105.958984,47083.125
26.14,0.183394,0.000593,0.814665,23650.492188,-8333.529297,45086.578125
26.191,0.129758,0.185321,1.274549,23650.492188,-8290.300781,44969.125
26.242,0.178236,0.108268,0.872891,24132.425781,-7555.390137,43677.25
26.292,0.131821,0.218907,0.975525,24132.425781,-7512.159668,43677.25
26.342,0.164827,0.069742,1.091977,25446.785156,-6561.100098,43677.25
26.393,0.144198,0.081596,1.274549,25446.785156,-6517.869629,43677.25
26.444,0.143167,0.077645,0.954801,25709.658203,-6042.340332,45086.578125
26.495,0.126663,0.113208,0.946906,25709.658203,-5999.109863,44969.125
26.546,0.108097,0.222859,0.931116,26235.400391,-5264.199707,42150.46875
26.597,0.153481,0.181369,1.070265,26235.400391,-5220.970215,42150.46875
26.649,0.094688,0.189272,0.9173,27243.076172,-3707.919922,42150.46875
26.701,0.043115,0.203102,0.872891,27199.263672,-3664.689941,42033.03125
26.751,0.07509,0.246567,1.060397,27024.017578,-3491.77002,41445.8125
26.802,0.070964,0.267312,0.974539,27024.017578,-3448.540039,41328.359375
26.853,0.080248,0.310777,0.953814,27768.822266,-1935.490234,38509.703125
26.903,0.089531,0.323619,0.946906,27725.009766,-1892.260254,38392.265625
26.954,0.005982,0.370048,0.849206,27505.947266,-163.060059,37805.046875
27.005,0.029706,0.457967,0.857101,27505.947266,-119.830078,37687.59375
27.056,-0.000206,0.429319,0.944932,27768.822266,1652.599976,31228.179688
27.107,0.047241,0.451052,0.935064,27768.822266,1695.829956,31110.734375
27.158,0.047241,0.412526,0.667621,28294.564453,3943.790039,25473.421875
27.209,-0.006395,0.583424,0.783085,28294.564453,3943.790039,25355.976562
27.26,0.034863,0.546873,0.926182,29083.181641,5240.689941,23241.984375
27.312,0.275193,0.606144,0.942959,29039.369141,5240.689941,23124.546875
27.364,0.041052,0.576509,0.82256,28557.435547,5500.069824,19601.226562
27.415,0.02558,0.592315,0.729794,28557.435547,5500.069824,19483.78125
27.466,0.016297,0.627877,0.748544,29608.923828,6278.209961,16782.570312
27.516,0.000825,0.625901,0.767295,29565.111328,6278.209961,16665.125
27.566,0.001857,0.683197,0.770256,28820.310547,8050.639648,11615.03125
27.617,-0.000206,0.668379,0.676503,28820.310547,8050.639648,11497.585938
27.667,-0.035276,0.790872,0.687358,29083.181641,8828.779297,6564.9375
27.718,0.00392,0.721723,0.698214,29083.181641,8828.779297,6447.5
27.769,-0.028056,0.829398,0.592618,29608.923828,9606.919922,-1421.25
27.82,-0.018773,0.795812,0.610382,29608.923828,9606.919922,-1538.695312
27.87,-0.043528,0.815569,0.544261,29871.798828,10341.830078,-7998.117188
27.921,-0.032182,0.841253,0.529458,29871.798828,10341.830078,-8115.5625
27.972,-0.068283,0.843228,0.489983,30134.669922,11638.730469,-14574.976562
28.025,-0.076534,0.908426,0.482088,30090.857422,11638.730469,-14692.421875
28.077,-0.08066,0.974612,0.422876,29608.923828,11898.109375,-22561.171875
28.128,-0.069314,0.740492,0.304451,29565.111328,11898.109375,-22678.617188
28.18,-0.098195,0.958807,0.434718,29346.052734,11898.109375,-23970.5
28.231,-0.110572,0.964734,0.360703,29346.052734,11898.109375,-24087.945312
28.282,-0.100258,0.880767,0.354781,30879.474609,12416.869141,-31956.691406
28.332,-0.106447,0.945965,0.232409,30835.662109,12373.640625,-32074.136719
28.383,-0.102321,0.895584,0.216619,30397.541016,11638.730469,-36302.121094
28.434,-0.132233,0.986466,0.246225,30397.541016,11638.730469,-36419.5625
28.485,-0.136359,0.916329,0.141616,30660.412109,12935.628906,-41469.65625
28.536,-0.144611,0.802726,0.168262,30616.599609,12892.400391,-41587.101562
28.587,-0.135327,0.981527,0.178131,29608.923828,11638.730469,-43583.648438
28.638,-0.121919,0.974612,0.181091,29608.923828,11638.730469,-43701.09375
28.689,-0.141516,0.938062,0.084378,29871.798828,12676.25,-48751.183594
28.741,-0.12295,0.94794,0.09326,29871.798828,12633.019531,-48868.628906
28.794,-0.146674,1.084264,0.037995,30134.669922,11379.349609,-52391.949219
28.846,-0.156988,0.957819,0.087338,30090.857422,11336.119141,-52509.390625
28.898,-0.17246,1.000296,0.065627,29083.181641,10860.589844,-56032.710938
28.949,-0.164208,0.886694,0.049837,29083.181641,10817.359375,-56150.15625
29.001,-0.198247,1.020053,-0.012336,29871.798828,10601.209961,-59673.476562
29.052,-0.139453,0.930159,-0.194908,29871.798828,10557.980469,-59790.921875
29.103,-0.162145,0.866937,-0.162341,29871.798828,10082.449219,-65428.234375
29.153,-0.196184,1.022029,-0.087338,29871.798828,10039.219727,-65545.671875
29.204,-0.236411,0.886694,-0.196881,29871.798828,9347.540039,-69773.65625
29.255,-0.238473,0.971649,-0.197868,29827.986328,9304.310547,-69891.101562
29.306,-0.205467,0.948928,-0.192934,29608.923828,8828.779297,-71300.429688
29.356,-0.224033,0.920281,-0.226488,29608.923828,8785.549805,-71417.875
29.408,-0.259103,0.890645,-0.310372,30879.474609,8050.639648,-77759.851562
29.459,-0.282826,0.923244,-0.318267,30879.474609,8007.409668,-77877.296875
29.511,-0.280763,0.873852,-0.320241,31142.345703,7013.120117,-79991.289062
29.562,-0.265291,0.875827,-0.346886,31142.345703,6969.889648,-80108.734375
29.613,-0.285921,0.834338,-0.354781,31142.345703,6018.830078,-82927.390625
29.664,-0.268386,0.841253,-0.37748,31142.345703,5975.599609,-83044.828125
29.714,-0.300361,0.81952,-0.432745,31405.216797,5240.689941,-86568.15625
29.765,-0.287984,0.806678,-0.458403,31405.216797,5197.459961,-86685.59375
29.816,-0.298298,0.76914,-0.52255,31405.216797,3684.409912,-92322.90625
29.867,-0.281795,0.762225,-0.572881,31405.216797,3641.179932,-92440.351562
29.918,-0.302424,0.700978,-0.624198,31405.216797,2690.119873,-97373
29.968,-0.284889,0.696039,-0.674529,31361.404297,2690.119873,-97373
30.019,-0.303455,0.694063,-0.676503,31142.345703,96.319824,-101718.429688
30.07,-0.301392,0.648622,-0.673542,31098.533203,96.319824,-101718.429688
30.121,-0.308613,0.618986,-0.704135,30923.283203,-2973.010254,-108177.84375
30.172,-0.367406,0.797787,-0.812691,30923.283203,-2973.010254,-108177.84375
30.223,-0.326147,0.460931,-0.730781,31405.216797,-3967.299805,-108999.953125
30.274,-0.349871,0.475748,-0.707096,31405.216797,-4010.529785,-108999.953125
30.325,-0.367406,0.467845,-0.779137,31930.962891,-8592.910156,-114050.046875
30.376,-0.331305,0.423392,-0.845258,31930.962891,-8592.910156,-114050.046875
30.426,-0.36328,0.381903,-0.804796,32982.445312,-10624.720703,-114050.046875
30.476,-0.49737,0.260397,-0.860061,32982.445312,-10624.720703,-114050.046875
30.527,-0.544817,0.243604,-0.908418,34033.933594,-12959.140625,-117690.8125
30.578,-0.415884,0.232737,-0.657752,34033.933594,-13002.369141,-117573.367188
30.629,-0.252914,0.205078,-0.734728,36355.972656,-17541.519531,-115459.375
30.68,-0.569572,0.21792,-0.769269,36355.972656,-17541.519531,-115459.375
30.731,-0.634554,0.208041,-0.820586,37670.332031,-19097.798828,-116281.484375
30.782,-0.573698,0.207053,-0.736702,37670.332031,-19097.798828,-116164.039062
30.833,-0.558226,0.095426,-0.672555,40255.238281,-19357.179688,-115459.375
30.884,-0.648994,0.124074,-0.780124,40255.238281,-19357.179688,-115341.929688
30.935,-0.575761,0.173466,-0.715977,40780.984375,-20654.080078,-113345.382812
30.987,-0.667561,0.150746,-0.783085,40780.984375,-20654.080078,-113345.382812
31.039,-0.627334,0.102341,-0.713017,42051.53125,-21388.990234,-115459.375
31.091,-0.691284,-0.001383,-0.700188,42051.53125,-21388.990234,-115341.929688
31.144,-0.662403,0.13494,-0.740649,42051.53125,-23204.648438,-113345.382812
31.197,-0.647963,0.058876,-0.710056,42051.53125,-23204.648438,-113227.9375
