timestamp(ms),Mag_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,
"1.241","-7645.78125","0.200928","0.858046","0.562025","25928.716797","9606.919922",
"1.292","-7763.226562","0.139041","0.716784","0.597553","25446.785156","10601.209961",
"1.343","-14927.3125","0.238061","0.932135","0.42485","25402.972656","10601.209961",
"1.394","-15044.757812","0.25147","0.809641","0.513668","23650.492188","11638.730469",
"1.445","-22208.84375","0.272099","0.928183","0.356755","23606.681641","11638.730469",
"1.496","-22326.28125","0.287571","0.986466","0.365637","23387.621094","11638.730469",
"1.546","-29490.367188","0.277256","0.888669","0.382414","23343.808594","11595.5",
"1.595","-29490.367188","0.291697","0.857058","0.207737","22073.261719","11119.969727",
"1.645","-29607.8125","0.294791","0.885706","0.293595","22029.449219","11119.969727",
"1.695","-39707.996094","0.29376","0.908426","0.107076","21810.388672","11638.730469",
"1.745","-39825.441406","0.283445","0.922256","0.511694","21766.576172","11638.730469",
"1.795","-44170.867188","0.261784","0.886694","0.137669","20802.712891","12157.490234",
"1.845","-44288.3125","0.307169","0.836313","0.079443","20802.712891","12114.259766",
"1.895","-53683.832031","0.322641","0.948928","0.065627","20802.712891","11379.349609",
"1.946","-53801.277344","0.338112","0.922256","-0.041942","20802.712891","11336.119141",
"1.997","-62374.6875","0.371119","0.936086","0.00148","21328.457031","11119.969727",
"2.047","-62492.132812","0.359773","0.864961","-0.07747","21284.644531","11076.740234",
"2.097","-74119.085938","0.38556","0.95288","-0.138656","20276.96875","9606.919922",
"2.148","-74236.53125","0.359773","0.773091","-0.33011","20276.96875","9563.689453",
"2.198","-82105.28125","0.373182","0.95288","-0.25412","20802.712891","7791.259766",
"2.247","-82222.726562","0.433007","0.838289","-0.439653","20802.712891","7748.029785",
"2.298","-89386.804688","0.415472","0.979551","-0.185039","20802.712891","4981.310059",
"2.349","-89504.25","0.380402","0.679245","-0.50676","20802.712891","4938.080078",
"2.399","-99486.992188","0.38556","0.899536","-0.421889","20802.712891","2171.359863",
"2.449","-99486.992188","0.395874","0.584412","-0.647883","20802.712891","2171.359863",
"2.5","-107590.625","0.403094","0.831374","-0.496891","20802.712891","-163.060059",
"2.551","-107590.625","0.359773","0.578485","-0.695253","20802.712891","-163.060059",
"2.601","-110409.28125","0.359773","0.83335","-0.552156","21810.388672","-3491.77002",
"2.651","-110409.28125","0.327798","0.398696","-0.825521","21810.388672","-3491.77002",
"2.701","-115576.820312","0.339144","0.830386","-0.602487","22599.005859","-5782.960449",
"2.752","-115576.820312","0.404126","0.265336","-0.795914","22599.005859","-5782.960449",
"2.803","-115576.820312","0.294791","0.645658","-0.818612","23124.748047","-8852.289062",
"2.855","-115576.820312","0.388654","0.329547","-0.716964","23124.748047","-8895.519531",
"2.906","-122153.6875","0.266942","0.489578","-0.826507","23650.492188","-13218.519531",
"2.956","-122036.242188","0.311294","0.313741","-1.001184","23650.492188","-13218.519531",
"3.008","-119922.25","0.233935","0.383878","-0.836376","25972.529297","-16806.609375",
"3.06","-119922.25","0.274162","0.263361","-0.949867","25972.529297","-16806.609375",
"3.112","-122858.34375","0.163796","0.136916","-0.842297","26235.400391","-19097.798828",
"3.163","-122740.90625","0.165859","0.233725","-0.913352","26235.400391","-19141.029297",
"3.214","-121449.015625","0.111191","0.216932","-0.946906","27812.634766","-23723.410156",
"3.266","-121449.015625","0.101908","0.177418","-0.977499","27812.634766","-23723.410156",
"3.317","-121449.015625","0.073027","0.137904","-0.989342","30397.541016","-26273.978516",
"3.368","-121331.578125","0.080248","0.124074","-1.056449","30397.541016","-26273.978516",
"3.42","-118512.921875","0.061681","0.111232","-0.952827","30397.541016","-27830.259766",
"3.471","-118512.921875","0.047241","0.108268","-1.041646","30397.541016","-27830.259766",
"3.522","-118512.921875","0.017329","0.225822","-1.04362","31711.900391","-28089.638672",
"3.572","-118395.476562","-0.072408","0.09839","-0.799862","31711.900391","-28089.638672",
"3.623","-117808.257812","-0.128107","0.116171","-1.006119","32237.646484","-28867.779297",
"3.674","-117808.257812","-0.144611","0.066779","-0.929142","32237.646484","-28867.779297",
"3.724","-117808.257812","-0.159051","0.088511","-0.958749","36136.910156","-29862.068359",
"3.775","-117808.257812","-0.15802","0.093451","-0.959736","36136.910156","-29862.068359",
"3.825","-117808.257812","-0.15802","0.028252","-0.99921","37407.460938","-30121.451172",
"3.875","-117690.8125","-0.156988","0.050973","-1.017961","37407.460938","-30121.451172",
"3.926","-116281.484375","-0.273543","0.127037","-0.979473","37670.332031","-31158.970703",
"3.977","-116164.039062","-0.30655","-0.209819","-0.915326","37670.332031","-31115.740234",
"4.028","-113345.382812","-0.319959","0.025289","-0.877825","39773.308594","-30899.587891",
"4.078","-113227.9375","-0.394224","-0.046824","-0.851179","39773.308594","-30899.587891",
"4.129","-110409.28125","-0.430325","-0.05769","-0.802822","40518.109375","-32455.869141",
"4.18","-110291.84375","-0.44786","-0.054727","-0.916313","40518.109375","-32455.869141",
"4.231","-108295.289062","-0.436514","-0.039909","-0.911379","43146.832031","-33709.542969",
"4.281","-108177.84375","-0.491181","-0.042873","-0.787032","43146.832031","-33709.542969",
"4.331","-106768.515625","-0.516968","-0.073496","-0.824534","43409.703125","-35006.441406",
"4.382","-106651.078125","-0.568541","-0.142645","-0.752492","43409.703125","-34963.210938",
"4.433","-104654.53125","-0.564415","-0.161415","-0.741636","44680.25","-34747.0625",
"4.484","-104537.085938","-0.600516","-0.121901","-0.729794","44680.25","-34747.0625",
"4.535","-98077.664062","-0.607736","-0.151536","-0.816639","45994.609375","-37038.25",
"4.585","-98077.664062","-0.567509","-0.174257","-0.768282","45994.609375","-37038.25",
"4.636","-98782.328125","-0.612893","-0.121901","-0.785059","46783.226562","-37557.011719",
"4.687","-98664.882812","-0.63146","-0.185123","-0.736702","46783.226562","-37557.011719",
"4.737","-95963.671875","-0.694379","-0.207844","-0.698214","47002.285156","-38853.910156",
"4.788","-95963.671875","-0.667561","-0.240443","-0.751505","47002.285156","-38810.679688",
"4.839","-95259.007812","-0.693347","-0.224637","-0.704135","47790.902344","-38075.769531",
"4.891","-95259.007812","-0.689221","-0.188087","-0.655778","47790.902344","-38075.769531",
"4.942","-92322.90625","-0.711913","-0.116961","-0.592618","47790.902344","-38075.769531",
"4.993","-92322.90625","-0.723259","-0.188087","-0.555117","47790.902344","-38032.542969",
"5.045","-90091.46875","-0.824342","-0.080411","-0.675516","48842.390625","-37557.011719",
"5.096","-90208.914062","-0.788241","-0.175244","-0.674529","48842.390625","-37513.78125",
"5.147","-91618.242188","-0.842909","-0.105107","-0.557091","50156.75","-36260.109375",
"5.197","-91618.242188","-0.798556","-0.17722","-0.579789","50156.75","-36216.882812",
"5.248","-90913.578125","-0.819185","-0.152524","-0.58571","51427.300781","-34747.0625",
"5.299","-90913.578125","-0.848066","-0.127828","-0.435705","51427.300781","-34747.0625",
"5.35","-86450.710938","-0.866632","-0.23254","-0.471233","51427.300781","-35525.199219",
"5.401","-86450.710938","-0.920268","-0.153512","-0.337018","51427.300781","-35525.199219",
"5.451","-83514.609375","-0.88623","-0.248345","-0.358729","53004.53125","-36778.871094",
"5.502","-83514.609375","-0.92852","-0.19105","-0.484062","53004.53125","-36735.640625",
"5.553","-81400.617188","-0.973904","-0.189074","-0.25116","53530.273438","-36260.109375",
"5.604","-81400.617188","-0.895513","-0.250321","-0.398204","53530.273438","-36260.109375",
"5.655","-76937.742188","-0.937803","-0.16339","-0.287674","54056.019531","-37297.632812",
"5.705","-76937.742188","-0.905828","-0.273042","-0.267936","54056.019531","-37297.632812",
"5.756","-73296.984375","-0.940897","-0.176232","-0.434718","54537.949219","-38335.152344",
"5.807","-73296.984375","-0.927488","-0.2602","-0.160367","54494.140625","-38335.152344",
"5.858","-68951.554688","-0.872821","-0.510125","0.17517","54275.078125","-39632.050781",
"5.908","-68834.109375","-0.956369","-0.395535","0.126813","54275.078125","-39632.050781",
"5.959","-53566.386719","-0.961527","-0.405413","-0.026152","55589.4375","-42182.621094",
"6.01","-53566.386719","-0.958432","-0.276005","0.092273","55589.4375","-42139.390625",
"6.061","-47106.96875","-0.917174","-0.379729","0.101155","56378.054688","-41923.242188",
"6.111","-47106.96875","-0.974936","-0.342191","0.146551","56334.242188","-41923.242188",
"6.161","-42644.097656","-0.903765","-0.391584","0.04589","55852.3125","-42182.621094",
"6.212","-42644.097656","-0.945023","-0.32441","0.144577","55852.3125","-42182.621094",
"6.262","-41234.769531","-0.940897","-0.38862","-0.043916","55852.3125","-42960.761719",
"6.313","-41234.769531","-0.90067","-0.512101","0.211685","55808.5","-42960.761719",
"6.363","-38298.667969","-0.929551","-0.43011","0.144577","55063.695312","-42960.761719",
"6.414","-38298.667969","-0.927488","-0.49432","0.081417","55019.882812","-42960.761719",
"6.465","-30312.476562","-0.866632","-0.458757","0.170236","54275.078125","-44733.191406",
"6.516","-30312.476562","-0.864569","-0.463697","0.179118","54231.265625","-44733.191406",
"6.567","-26554.265625","-0.917174","-0.436037","0.247212","54056.019531","-44733.191406",
"6.617","-26554.265625","-0.854255","-0.50321","0.307411","54056.019531","-44689.960938",
"6.668","-21504.179688","-0.890356","-0.418255","0.293595","54537.949219","-44473.8125",
"6.719","-21504.179688","-0.837751","-0.414304","0.450508","54494.140625","-44473.8125",
"6.77","-12695.875","-0.84394","-0.362936","0.406099","52741.660156","-44473.8125",
"6.82","-12695.875","-0.740794","-0.468636","0.548209","52741.660156","-44473.8125",
"6.871","-5414.351562","-0.8295","-0.193026","0.557091","54318.890625","-44473.8125",
"6.921","-5414.351562","-0.80165","-0.401462","0.533406","54275.078125","-44430.582031",
"6.972","5507.945312","-0.823311","-0.283908","0.71203","54275.078125","-43220.140625",
"7.022","5507.945312","-0.68097","-0.399486","0.634067","54275.078125","-43176.910156",
"7.072","12789.46875","-0.656215","-0.285884","0.750518","54537.949219","-42442",
"7.123","12789.46875","-0.654152","-0.304653","0.717951","54494.140625","-42398.769531",
"7.174","17252.34375","-0.755235","-0.249333","0.661699","52741.660156","-40626.339844",
"7.224","17252.34375","-0.676844","-0.254272","0.819599","52741.660156","-40626.339844",
"7.274","21597.773438","-0.646931","-0.150548","0.718938","53530.273438","-41145.101562",
"7.324","21597.773438","-0.557194","-0.318483","0.641962","53486.464844","-41101.871094",
"7.374","25238.539062","-0.602579","-0.252297","0.889667","52215.914062","-39848.199219",
"7.425","25238.539062","-0.449923","-0.284896","0.686371","52172.101562","-39848.199219",
"7.475","28174.632812","-0.456111","-0.421219","1.1729","50901.554688","-40107.582031",
"7.525","28174.632812","-0.39835","-0.119925","0.782098","50857.742188","-40064.351562",
"7.575","37687.59375","-0.406601","-0.150548","0.864996","48842.390625","-38075.769531",
"7.625","37687.59375","-0.525219","-0.356021","0.957762","48798.578125","-38032.542969",
"7.675","40506.25","-0.391129","-0.146597","0.866969","48316.648438","-37297.632812",
"7.726","40506.25","-0.414853","-0.254272","0.963683","48272.835938","-37297.632812",
"7.777","42737.6875","-0.344714","-0.24143","0.969604","46783.226562","-37297.632812",
"7.828","42737.6875","-0.381846","-0.185123","0.886707","46783.226562","-37297.632812",
"7.879","45673.796875","-0.287984","-0.205868","0.96467","47046.097656","-37816.390625",
"7.93","45673.796875","-0.34884","-0.193026","0.844271","47002.285156","-37816.390625",
"7.98","48609.890625","-0.508716","-0.189074","1.014014","45468.867188","-37816.390625",
"8.031","48609.890625","-0.279732","-0.183147","0.874864","45425.054688","-37816.390625",
"8.082","51546","-0.234348","-0.197965","1.072239","44154.507812","-37816.390625",
"8.133","51546","-0.233316","-0.198953","0.883746","44110.695312","-37773.160156",
"8.185","53659.984375","-0.213718","-0.184135","1.068292","43891.636719","-37038.25",
"8.236","53659.984375","-0.215781","-0.206856","0.939011","43847.824219","-37038.25",
"8.287","55891.421875","-0.161114","-0.184135","0.984407","43409.703125","-38075.769531",
"8.338","55891.421875","-0.142548","-0.209819","0.859074","43365.890625","-38075.769531",
"8.39","61058.953125","-0.054874","-0.284896","1.048554","41306.726562","-38075.769531",
"8.442","61058.953125","-0.079629","-0.185123","0.945919","41262.914062","-38075.769531",
"8.494","63172.953125","0.012171","-0.160427","1.015","39247.5625","-38335.152344",
"8.546","63172.953125","-0.040433","-0.221673","0.925195","39203.75","-38291.921875",
"8.597","68340.484375","0.008045","-0.161415","0.952827","38721.820312","-38075.769531",
"8.648","68340.484375","0.089531","-0.229576","0.98342","38678.007812","-38032.542969",
"8.699","70454.46875","0.088499","-0.181172","0.954801","37670.332031","-37297.632812",
"8.75","70454.46875","0.129758","-0.272054","1.04362","37626.519531","-37297.632812",
"8.801","71276.578125","0.138009","-0.162402","0.90151","36355.972656","-37816.390625",
"8.852","71276.578125","0.198865","-0.190062","1.025856","36312.160156","-37773.160156",
"8.903","78558.109375","0.177205","-0.169317","0.924208","34296.808594","-36043.960938",
"8.954","78558.109375","0.195771","-0.196977","0.989342","34252.996094","-36000.730469",
"9.004","81494.21875","0.214337","-0.198953","0.998224","30923.283203","-35784.582031",
"9.054","81494.21875","0.259722","-0.161415","0.891641","30879.474609","-35741.351562",
"9.104","85134.96875","0.205054","-0.228588","0.982434","28601.248047","-35525.199219",
"9.154","85134.96875","0.30098","-0.101156","0.900523","28557.435547","-35481.972656",
"9.204","88775.734375","0.305106","-0.158451","0.960722","26235.400391","-34228.300781",
"9.255","88775.734375","0.309232","-0.227601","1.004145","26191.587891","-34185.070312",
"9.306","90889.734375","0.291697","-0.194014","0.967631","24964.853516","-32931.402344",
"9.357","90889.734375","0.27313","-0.159439","0.855127","24921.041016","-32888.171875",
"9.407","94530.5","0.309232","-0.247358","0.926182","22336.132812","-31418.349609",
"9.457","94413.046875","0.354616","-0.173269","0.93309","22292.320312","-31375.119141",
"9.507","91007.171875","0.34327","-0.230564","0.890654","19488.353516","-29343.308594",
"9.557","90889.734375","0.366993","-0.181172","0.928156","19444.541016","-29300.080078",
"9.607","90889.734375","0.397937","-0.134743","0.881772","17954.933594","-28349.019531",
"9.657","90889.734375","0.406189","-0.160427","0.904471","17911.121094","-28305.789062",
"9.707","92416.5","0.438164","-0.216734","0.873877","16114.828125","-27311.5",
"9.758","92416.5","0.453636","-0.231552","0.881772","16071.017578","-27268.269531",
"9.809","93943.28125","0.453636","-0.240443","0.94888","14318.537109","-25020.308594",
"9.86","93825.828125","0.481485","-0.133755","0.778151","14274.724609","-24977.080078",
"9.911","93121.171875","0.495926","-0.257236","0.913352","13529.919922","-23204.648438",
"9.961","93121.171875","0.514492","-0.16833","0.799862","13486.109375","-23161.419922",
"10.012","94530.5","0.488706","-0.179196","0.827494","10682.140625","-22426.509766",
"10.063","94413.046875","0.573285","-0.066581","0.64887","10638.328125","-22383.279297",
"10.114","88071.078125","0.619701","-0.2602","0.864996","9367.78125","-21907.75",
"10.165","87953.625","0.637236","-0.16833","0.765321","9323.96875","-21864.519531",
"10.215","87248.96875","0.639299","-0.169317","0.678476","7045.744629","-18579.039062",
"10.266","87248.96875","0.657865","-0.104119","0.731767","7001.932129","-18535.808594",
"10.317","87366.40625","0.725941","-0.102144","0.701174","3628.408691","-16287.849609",
"10.367","87248.96875","0.728004","0.02924","0.670581","3628.408691","-16244.619141",
"10.417","82198.875","0.78164","-0.120913","0.669594","3628.408691","-12181",
"10.468","82081.4375","0.824961","-0.013237","0.636041","3584.596191","-12094.539062",
"10.518","77148.78125","0.828056","-0.03497","0.596566","1306.372559","-6820.47998",
"10.568","77031.34375","0.861062","0.018374","0.561038","1262.560059","-6734.02002",
"10.618","68340.484375","0.812584","0.010471","0.552156","-1015.663574","-897.969971",
"10.669","68223.046875","0.868283","0.062827","0.526498","-1059.475586","-854.73999",
"10.72","60354.296875","0.916761","0.103329","0.502813","-1804.279785","1911.979858",
"10.771","60236.84375","0.892006","0.10728","0.49097","-1848.091797","1955.209961",
"10.822","58122.859375","0.968334","0.166551","0.464324","-2067.151855","5240.689941",
"10.873","57887.96875","0.906447","0.147782","0.402151","-2110.963867","5283.919922",
"10.923","44969.125","0.967303","0.214956","0.408073","-2592.895996","9866.299805",
"10.974","44734.234375","0.883754","0.231749","0.366624","-2592.895996","9866.299805",
"11.025","32520.0625","0.973491","0.24064","0.406099","-2067.151855","12676.25",
"11.076","32285.179688","0.844559","0.321644","0.374519","-2067.151855","12676.25",
"11.127","19483.78125","0.919856","0.256446","0.305438","-227.047852","14708.060547",
"11.178","19366.335938","0.832182","0.443149","0.371558","-227.047852","14708.060547",
"11.228","11380.140625","0.852811","0.322632","0.36465","2620.731934","14967.439453",
"11.279","11262.703125","0.841465","0.38783","0.372545","2620.731934","14967.439453",
"11.33","5507.945312","0.833213","0.451052","0.343926","4942.768066","15226.820312",
"11.381","5390.5","0.849716","0.464882","0.325175","4942.768066","15226.820312",
"11.431","-246.8125","0.825993","0.519214","0.373532","7045.744629","16004.958984",
"11.482","-364.257812","0.779577","0.800751","0.338005","7045.744629","16004.958984",
"11.532","-6119.015625","0.820835","0.492542","0.291621","7527.67627","16783.099609",
"11.582","-6236.453125","0.805364","0.545886","0.28274","7527.67627","16783.099609",
"11.632","-7645.78125","0.827024","0.570582","0.256094","9630.652344","18036.769531",
"11.682","-7763.226562","0.769262","0.586387","0.306425","9630.652344","17993.539062",
"11.733","-14222.648438","0.888912","0.645658","0.197868","10901.201172","17777.390625",
"11.784","-14340.09375","0.846622","0.670355","0.198855","10901.201172","17777.390625",
"11.835","-22208.84375","0.708406","0.685172","0.179118","12215.560547","17777.390625",
"11.886","-22326.28125","0.637236","0.63578","0.213658","12215.560547","17777.390625",
"11.937","-33131.132812","0.624858","0.765188","0.154446","12215.560547","19074.289062",
"11.988","-33248.574219","0.607323","0.718759","0.135695","12215.560547","19031.060547",
"12.039","-44170.867188","0.591851","0.675294","0.074509","12741.304688","18036.769531",
"12.089","-44288.3125","0.599072","0.76914","0.123853","12741.304688","18036.769531",
"12.14","-47811.632812","0.683651","0.80569","0.043916","13267.048828","18555.529297",
"12.191","-47929.074219","0.666117","0.865949","0.122866","13267.048828","18512.298828",
"12.242","-50747.730469","0.649613","0.702954","0.046877","14537.597656","16523.720703",
"12.293","-50865.175781","0.593914","0.818532","0.053785","14537.597656","16480.490234",
"12.344","-52861.722656","0.565033","0.790872","0.036021","16114.828125","15226.820312",
"12.395","-52979.167969","0.547499","0.832362","0.097207","16114.828125","15183.589844",
"12.447","-54388.496094","0.515523","0.945965","0.173196","17692.060547","14967.439453",
"12.498","-54388.496094","0.461888","0.777042","0.069575","17692.060547","14924.208984",
"12.55","-53683.832031","0.420629","0.982515","0.239317","20276.96875","14708.060547",
"12.602","-53801.277344","0.344301","0.85607","0.188","20276.96875","14708.060547",
"12.653","-56502.488281","0.344301","0.983503","-0.023192","22861.876953","14708.060547",
"12.705","-56502.488281","0.29376","0.907439","0.212671","22861.876953","14708.060547",
"12.757","-53566.386719","0.271068","1.009187","0.130761","24439.109375","15486.199219",
"12.809","-53566.386719","0.255596","0.967697","0.138656","24439.109375","15486.199219",
"12.86","-52861.722656","0.173079","0.890645","0.114971","26498.271484","15486.199219",
"12.911","-52979.167969","0.230841","1.052652","0.101155","26498.271484","15442.970703",
"12.962","-55797.824219","0.141104","0.867925","0.051811","27549.759766","14448.679688",
"13.014","-55915.269531","0.100877","0.981527","0.098194","27549.759766","14405.449219",
"13.065","-56502.488281","0.175142","0.971649","0.144577","29083.181641","14189.298828",
"13.115","-56502.488281","0.135946","0.956831","0.019244","29083.181641","14189.298828",
"13.166","-56502.488281","0.078185","1.018078","0.130761","30660.412109","15226.820312",
"13.217","-56619.933594","0.090562","1.032895","-0.043916","30660.412109","15183.589844",
"13.268","-60965.359375","0.071996","0.997333","-0.028126","31974.771484","14967.439453",
"13.319","-61082.804688","0.057555","1.300603","-0.098194","31974.771484","14924.208984",
"13.37","-66015.453125","-0.007427","0.885706","-0.089312","32500.517578","14708.060547",
"13.421","-66132.898438","-0.077566","0.954855","-0.11201","32500.517578","14664.830078",
"13.472","-70360.882812","-0.009489","0.96177","-0.15642","34033.933594","13454.390625",
"13.523","-70478.328125","-0.057968","0.96177","-0.157406","34033.933594","13411.160156",
"13.574","-77759.851562","-0.102321","0.905463","-0.486036","36355.972656","10860.589844",
"13.625","-77877.296875","-0.07344","0.94794","-0.163328","36355.972656","10860.589844",
"13.676","-79169.179688","-0.147705","0.890645","-0.208724","37670.332031","10860.589844",
"13.727","-79286.625","-0.183806","0.902499","-0.255107","37670.332031","10817.359375",
"13.779","-82809.945312","-0.17968","0.950904","-0.257081","38984.691406","8569.400391",
"13.831","-82927.390625","-0.205467","0.803714","-0.305438","38984.691406","8526.169922",
"13.883","-87155.375","-0.140485","0.928183","-0.211685","40780.984375","8310.019531",
"13.935","-87272.8125","-0.317896","0.861997","-0.463338","40780.984375","8266.790039",
"13.986","-89386.804688","-0.192058","0.875827","-0.25116","42621.085938","5500.069824",
"14.037","-89504.25","-0.284889","0.942013","-0.410046","42621.085938","5456.839844",
"14.088","-93732.234375","-0.287984","0.797787","-0.356755","42883.960938","4721.929688",
"14.139","-93849.679688","-0.334399","0.814581","-0.444587","42883.960938","4678.699707",
"14.191","-96081.117188","-0.368437","0.776055","-0.324188","44417.378906","2949.5",
"14.244","-98782.328125","-0.360186","0.760249","-0.37748","44417.378906","615.079834",
"14.295","-98664.882812","-0.456111","0.780006","-0.517616","45731.738281","615.079834",
"14.346","-97373","-0.432388","0.689124","-0.464324","47046.097656","-1416.72998",
"14.397","-97373","-0.479835","0.6585","-0.559064","47046.097656","-1459.959961",
"14.449","-105359.195312","-0.484992","0.768152","-0.540314","49631.007812","-7814.77002",
"14.501","-105359.195312","-0.612893","0.411538","-0.697227","49631.007812","-7857.999512",
"14.553","-108295.289062","-0.584012","0.43821","-0.619264","50901.554688","-14990.949219",
"14.605","-108295.289062","-0.577824","0.361158","-0.661699","50901.554688","-14990.949219",
"14.656","-108999.953125","-0.611862","0.313741","-0.730781","51690.171875","-18838.419922",
"14.707","-108882.515625","-0.665498","0.137904","-0.635054","51646.359375","-18838.419922",
"14.759","-108295.289062","-0.711913","0.537983","-0.690319","50901.554688","-21172.839844",
"14.811","-108177.84375","-0.661372","0.545886","-0.827494","50901.554688","-21172.839844",
"14.862","-107590.625","-0.685095","0.135928","-0.64887","51164.425781","-23982.789062",
"14.913","-107473.1875","-0.658277","0.080609","-0.629133","51164.425781","-23982.789062",
"14.964","-102423.09375","-0.715008","0.033192","-0.720912","51427.300781","-26533.359375",
"15.015","-102305.648438","-0.704693","0.104317","-0.68045","51383.488281","-26533.359375",
"15.066","-101718.429688","-0.734605","0.067766","-0.744597","50901.554688","-28867.779297",
"15.118","-101600.984375","-0.676844","0.063815","-0.607421","50901.554688","-28867.779297",
"15.169","-99486.992188","-0.756266","-0.001383","-0.801836","52215.914062","-30121.451172",
"15.22","-99369.546875","-0.700567","0.019362","-0.613343","52172.101562","-30121.451172",
"15.271","-96668.335938","-0.517999","-0.159439","-0.679463","51953.042969","-32672.017578",
"15.322","-96668.335938","-0.739763","0.039119","-0.641962","51909.230469","-32672.017578",
"15.373","-93732.234375","-0.699536","-0.207844","-0.607421","50901.554688","-34228.300781",
"15.425","-93732.234375","-0.750077","-0.197965","-0.638014","50857.742188","-34228.300781",
"15.477","-90091.46875","-0.778958","-0.322434","-0.6015","49893.878906","-36260.109375",
"15.528","-90208.914062","-0.736668","-0.302677","-0.582749","49850.066406","-36260.109375",
"15.579","-92322.90625","-0.761423","-0.302677","-0.550183","49368.136719","-39632.050781",
"15.63","-92322.90625","-0.722228","-0.281932","-0.599526","49324.324219","-39632.050781",
"15.681","-88682.140625","-0.514905","-0.479502","-0.561038","48316.648438","-40885.722656",
"15.731","-88682.140625","-0.710882","-0.442952","-0.507747","48272.835938","-40885.722656",
"15.782","-83514.609375","-0.740794","-0.396523","-0.619264","47046.097656","-43695.671875",
"15.833","-83514.609375","-0.708819","-0.556554","-0.461364","47002.285156","-43695.671875",
"15.884","-80578.507812","-0.732543","-0.330337","-0.47518","46783.226562","-44214.429688",
"15.935","-80578.507812","-0.707788","-0.60891","-0.486036","46739.414062","-44214.429688",
"15.986","-76937.742188","-0.585044","-0.659291","-0.136682","46520.355469","-46030.089844",
"16.037","-76937.742188","-0.698504","-0.594093","-0.479128","46476.542969","-46030.089844",
"16.089","-75528.414062","-0.666529","-0.556554","-0.454456","45205.996094","-46808.230469",
"16.141","-75528.414062","-0.69541","-0.606935","-0.530445","45162.183594","-46808.230469",
"16.193","-73296.984375","-0.665498","-0.596068","-0.409059","44680.25","-46808.230469",
"16.244","-73296.984375","-0.669623","-0.644473","-0.425836","44680.25","-46808.230469",
"16.295","-73296.984375","-0.689221","-0.618789","-0.445574","44943.125","-48061.902344",
"16.346","-73296.984375","-0.659309","-0.599032","-0.42485","44943.125","-48061.902344",
"16.397","-68951.554688","-0.636617","-0.671145","-0.428797","45205.996094","-48580.660156",
"16.448","-68951.554688","-0.679938","-0.738319","-0.230435","45162.183594","-48580.660156",
"16.499","-65310.789062","-0.656215","-0.676084","-0.306425","44943.125","-48840.039062",
"16.55","-65310.789062","-0.707788","-0.689914","-0.367611","44899.3125","-48840.039062",
"16.602","-63784.015625","-0.663435","-0.701768","-0.290635","44680.25","-49099.421875",
"16.653","-63784.015625","-0.726354","-0.962561","-0.264976","44680.25","-49099.421875",
"16.704","-59438.589844","-0.689221","-0.679048","-0.205763","44680.25","-49618.179688",
"16.755","-59438.589844","-0.689221","-0.699793","-0.146551","44636.4375","-49618.179688",
"16.806","-52861.722656","-0.734605","-0.718562","-0.081417","44154.507812","-50396.320312",
"16.858","-52861.722656","-0.686127","-0.71461","-0.076483","44154.507812","-50396.320312",
"16.909","-47811.632812","-0.675812","-0.671145","-0.115958","45205.996094","-50871.851562",
"16.96","-47811.632812","-0.798556","-0.716586","-0.074509","45162.183594","-50871.851562",
"17.011","-43348.761719","-0.685095","-0.693865","-0.11201","44417.378906","-51649.992188",
"17.061","-43348.761719","-0.720165","-0.690902","-0.024178","44417.378906","-51606.761719",
"17.112","-39003.332031","-0.682001","-0.702756","0.01431","45205.996094","-50612.472656",
"17.164","-39003.332031","-0.719134","-0.732392","0.057732","45162.183594","-50612.472656",
"17.215","-34657.902344","-0.70985","-0.738319","0.120892","44680.25","-50871.851562",
"17.265","-34657.902344","-0.685095","-0.721525","0.148525","44636.4375","-50871.851562",
"17.316","-27376.375","-0.682001","-0.733379","0.197868","44154.507812","-51390.609375",
"17.367","-27376.375","-0.68097","-0.699793","0.512681","44110.695312","-51347.382812",
"17.419","-19977.40625","-0.687158","-0.721525","0.328136","43891.636719","-50612.472656",
"17.47","-19977.40625","-0.668592","-0.717574","0.382414","43847.824219","-50569.242188",
"17.521","-11286.546875","-0.641774","-0.682011","0.365637","42883.960938","-49877.5625",
"17.572","-11286.546875","-0.654152","-0.686951","0.368598","42883.960938","-49877.5625",
"17.623","-6823.679688","-0.642806","-0.668181","0.401165","43628.761719","-50136.941406",
"17.675","-6823.679688","-0.648994","-0.663242","0.448534","43584.949219","-50093.710938",
"17.728","-1068.921875","-0.570603","-0.651388","0.481101","41832.472656","-49877.5625",
"17.779","-1068.921875","-0.553069","-0.60891","0.26695","41832.472656","-49834.332031",
"17.831","2571.84375","-0.598453","-0.640522","0.541301","42095.34375","-48840.039062",
"17.882","2571.84375","-0.581949","-0.611874","0.570907","42051.53125","-48796.8125",
"17.933","7034.71875","-0.585044","-0.582238","0.591631","41306.726562","-48580.660156",
"17.984","7034.71875","-0.553069","-0.567421","0.63308","41262.914062","-48537.429688",
"18.035","12789.46875","-0.540691","-0.550627","0.683411","41043.855469","-46808.230469",
"18.085","12789.46875","-0.523156","-0.547664","0.672555","41000.042969","-46765",
"18.135","17957.007812","-0.566478","-0.516053","0.722886","40518.109375","-46548.851562",
