timestamp(ms),AccelX,AccelY,AccelZ,Accelx,Accely,Accelz,
"1739559569.308",,,"28592.73",,,,
"1739559569.309",,,,"-29",,,
"1739559569.311",,,,,"250",,
"1739559569.313",,,,,,"248",
"1739559569.32","-11367.438",,,,,,
"1739559569.322",,"10655.081",,,,,
"1739559569.324",,,"28592.73",,,,
"1739559569.325",,,,"-29",,,
"1739559569.327",,,,,"250",,
"1739559569.328",,,,,,"248",
"1739559569.336","-11367.438",,,,,,
"1739559569.338",,"10655.081",,,,,
"1739559569.339",,,"28592.73",,,,
"1739559569.341",,,,"-29",,,
"1739559569.343",,,,,"250",,
"1739559569.344",,,,,,"248",
"1739559569.351","-11367.438",,,,,,
"1739559569.353",,"10655.081",,,,,
"1739559569.355",,,"28592.73",,,,
"1739559569.356",,,,"-29",,,
"1739559569.359",,,,,"250",,
"1739559569.36",,,,,,"248",
"1739559569.367","-11367.438",,,,,,
"1739559569.369",,"10655.081",,,,,
"1739559569.371",,,"28592.73",,,,
"1739559569.372",,,,"-29",,,
"1739559569.374",,,,,"250",,
"1739559569.376",,,,,,"248",
"1739559569.382","-7669.343",,,,,,
"1739559569.384",,"11107.686",,,,,
"1739559569.386",,,"28970.194",,,,
"1739559569.388",,,,"59",,,
"1739559569.389",,,,,"262",,
"1739559569.391",,,,,,"254",
"1739559569.397","-7669.343",,,,,,
"1739559569.399",,"11107.686",,,,,
"1739559569.401",,,"28970.194",,,,
"1739559569.403",,,,"59",,,
"1739559569.404",,,,,"262",,
"1739559569.406",,,,,,"254",
"1739559569.413","-7669.343",,,,,,
"1739559569.415",,"11107.686",,,,,
"1739559569.417",,,"28970.194",,,,
"1739559569.418",,,,"59",,,
"1739559569.42",,,,,"262",,
"1739559569.422",,,,,,"254",
"1739559569.429","-7669.343",,,,,,
"1739559569.431",,"11107.686",,,,,
"1739559569.433",,,"28970.194",,,,
"1739559569.434",,,,"59",,,
"1739559569.436",,,,,"262",,
"1739559569.438",,,,,,"254",
"1739559569.444","-7669.343",,,,,,
"1739559569.446",,"11107.686",,,,,
"1739559569.448",,,"28970.194",,,,
"1739559569.449",,,,"59",,,
"1739559569.451",,,,,"262",,
"1739559569.453",,,,,,"254",
"1739559569.46","-7669.343",,,,,,
"1739559569.462",,"11107.686",,,,,
"1739559569.464",,,"28970.194",,,,
"1739559569.465",,,,"59",,,
"1739559569.467",,,,,"262",,
"1739559569.469",,,,,,"254",
"1739559569.476","-7669.343",,,,,,
"1739559569.478",,"11107.686",,,,,
"1739559569.48",,,"29788.028",,,,
"1739559569.481",,,,"59",,,
"1739559569.483",,,,,"262",,
"1739559569.485",,,,,,"267",
"1739559569.491","-3508.987",,,,,,
"1739559569.493",,"13295.277",,,,,
"1739559569.495",,,"29788.028",,,,
"1739559569.497",,,,"158",,,
"1739559569.498",,,,,"320",,
"1739559569.5",,,,,,"267",
"1739559569.507","-3508.987",,,,,,
"1739559569.509",,"13295.277",,,,,
"1739559569.51",,,"29788.028",,,,
"1739559569.512",,,,"158",,,
"1739559569.514",,,,,"320",,
"1739559569.515",,,,,,"267",
"1739559569.523","-3508.987",,,,,,
"1739559569.525",,"13295.277",,,,,
"1739559569.527",,,"29788.028",,,,
"1739559569.529",,,,"158",,,
"1739559569.53",,,,,"320",,
"1739559569.532",,,,,,"267",
"1739559569.539","-3508.987",,,,,,
"1739559569.54",,"13295.277",,,,,
"1739559569.542",,,"29788.028",,,,
"1739559569.544",,,,"158",,,
"1739559569.545",,,,,"320",,
"1739559569.547",,,,,,"267",
"1739559569.554","-3508.987",,,,,,
"1739559569.556",,"13295.277",,,,,
"1739559569.558",,,"29788.028",,,,
"1739559569.559",,,,"158",,,
"1739559569.561",,,,,"320",,
"1739559569.562",,,,,,"267",
"1739559569.57","-3508.987",,,,,,
"1739559569.571",,"13295.277",,,,,
"1739559569.573",,,"29788.028",,,,
"1739559569.575",,,,"158",,,
"1739559569.577",,,,,"320",,
"1739559569.578",,,,,,"267",
"1739559569.585","651.368",,,,,,
"1739559569.586",,"13068.976",,,,,
"1739559569.588",,,"28970.194",,,,
"1739559569.59",,,,"257",,,
"1739559569.591",,,,,"314",,
"1739559569.593",,,,,,"254",
"1739559569.6","651.368",,,,,,
"1739559569.601",,"13068.976",,,,,
"1739559569.603",,,"28970.194",,,,
"1739559569.605",,,,"257",,,
"1739559569.607",,,,,"314",,
"1739559569.608",,,,,,"254",
"1739559569.616","651.368",,,,,,
"1739559569.617",,"13068.976",,,,,
"1739559569.619",,,"28970.194",,,,
"1739559569.621",,,,"257",,,
"1739559569.622",,,,,"314",,
"1739559569.624",,,,,,"254",
"1739559569.63","651.368",,,,,,
"1739559569.632",,"13068.976",,,,,
"1739559569.634",,,"28970.194",,,,
"1739559569.636",,,,"257",,,
"1739559569.637",,,,,"314",,
"1739559569.639",,,,,,"254",
"1739559569.646","651.368",,,,,,
"1739559569.647",,"13068.976",,,,,
"1739559569.649",,,"28970.194",,,,
"1739559569.651",,,,"257",,,
"1739559569.653",,,,,"314",,
"1739559569.655",,,,,,"254",
"1739559569.661","651.368",,,,,,
"1739559569.663",,"13068.976",,,,,
"1739559569.665",,,"28970.194",,,,
"1739559569.666",,,,"257",,,
"1739559569.668",,,,,"314",,
"1739559569.67",,,,,,"254",
"1739559569.676","651.368",,,,,,
"1739559569.678",,"13068.976",,,,,
"1739559569.68",,,"27837.808",,,,
"1739559569.682",,,,"257",,,
"1739559569.683",,,,,"314",,
"1739559569.685",,,,,,"236",
"1739559569.691","4097.32",,,,,,
"1739559569.693",,"12427.784",,,,,
"1739559569.695",,,"27837.808",,,,
"1739559569.697",,,,"339",,,
"1739559569.698",,,,,"297",,
"1739559569.7",,,,,,"236",
"1739559569.707","4097.32",,,,,,
"1739559569.709",,"12427.784",,,,,
"1739559569.711",,,"27837.808",,,,
"1739559569.713",,,,"339",,,
"1739559569.714",,,,,"297",,
"1739559569.716",,,,,,"236",
"1739559569.723","4097.32",,,,,,
"1739559569.725",,"12427.784",,,,,
"1739559569.727",,,"27837.808",,,,
"1739559569.728",,,,"339",,,
"1739559569.73",,,,,"297",,
"1739559569.732",,,,,,"236",
"1739559569.738","4097.32",,,,,,
"1739559569.74",,"12427.784",,,,,
"1739559569.742",,,"27837.808",,,,
"1739559569.743",,,,"339",,,
"1739559569.745",,,,,"297",,
"1739559569.747",,,,,,"236",
"1739559569.753","4097.32",,,,,,
"1739559569.755",,"12427.784",,,,,
"1739559569.757",,,"27837.808",,,,
"1739559569.759",,,,"339",,,
"1739559569.76",,,,,"297",,
"1739559569.762",,,,,,"236",
"1739559569.77","4097.32",,,,,,
"1739559569.771",,"12427.784",,,,,
"1739559569.773",,,"27837.808",,,,
"1739559569.774",,,,"339",,,
"1739559569.776",,,,,"297",,
"1739559569.778",,,,,,"236",
"1739559569.784","7501.248",,,,,,
"1739559569.786",,"11748.877",,,,,
"1739559569.788",,,"27397.436",,,,
"1739559569.789",,,,"420",,,
"1739559569.791",,,,,"279",,
"1739559569.793",,,,,,"229",
"1739559569.8","7501.248",,,,,,
"1739559569.801",,"11748.877",,,,,
"1739559569.803",,,"27397.436",,,,
"1739559569.805",,,,"420",,,
"1739559569.806",,,,,"279",,
"1739559569.808",,,,,,"229",
"1739559569.815","7501.248",,,,,,
"1739559569.817",,"11748.877",,,,,
"1739559569.819",,,"27397.436",,,,
"1739559569.821",,,,"420",,,
"1739559569.822",,,,,"279",,
"1739559569.824",,,,,,"229",
"1739559569.83","7501.248",,,,,,
"1739559569.832",,"11748.877",,,,,
"1739559569.834",,,"27397.436",,,,
"1739559569.836",,,,"420",,,
"1739559569.837",,,,,"279",,
"1739559569.839",,,,,,"229",
"1739559569.846","7501.248",,,,,,
"1739559569.847",,"11748.877",,,,,
"1739559569.849",,,"27397.436",,,,
"1739559569.851",,,,"420",,,
"1739559569.853",,,,,"279",,
"1739559569.854",,,,,,"229",
"1739559569.861","7501.248",,,,,,
"1739559569.863",,"11748.877",,,,,
"1739559569.865",,,"27397.436",,,,
"1739559569.867",,,,"420",,,
"1739559569.868",,,,,"279",,
"1739559569.87",,,,,,"229",
"1739559569.877","7501.248",,,,,,
"1739559569.879",,"11748.877",,,,,
"1739559569.88",,,"27397.436",,,,
"1739559569.882",,,,"420",,,
"1739559569.883",,,,,"279",,
"1739559569.885",,,,,,"229",
"1739559569.892","10695.057",,,,,,
"1739559569.893",,"9787.588",,,,,
"1739559569.895",,,"27837.808",,,,
"1739559569.897",,,,"496",,,
"1739559569.899",,,,,"227",,
"1739559569.9",,,,,,"236",
"1739559569.908","10695.057",,,,,,
"1739559569.909",,"9787.588",,,,,
"1739559569.911",,,"27837.808",,,,
"1739559569.913",,,,"496",,,
"1739559569.914",,,,,"227",,
"1739559569.916",,,,,,"236",
"1739559569.923","10695.057",,,,,,
"1739559569.924",,"9787.588",,,,,
"1739559569.926",,,"27837.808",,,,
"1739559569.928",,,,"496",,,
"1739559569.93",,,,,"227",,
"1739559569.931",,,,,,"236",
"1739559569.938","10695.057",,,,,,
"1739559569.94",,"9787.588",,,,,
"1739559569.942",,,"27837.808",,,,
"1739559569.943",,,,"496",,,
"1739559569.945",,,,,"227",,
"1739559569.947",,,,,,"236",
"1739559569.954","10695.057",,,,,,
"1739559569.955",,"9787.588",,,,,
"1739559569.957",,,"27837.808",,,,
"1739559569.959",,,,"496",,,
"1739559569.961",,,,,"227",,
"1739559569.962",,,,,,"236",
"1739559569.969","10695.057",,,,,,
"1739559569.971",,"9787.588",,,,,
"1739559569.972",,,"27837.808",,,,
"1739559569.974",,,,"496",,,
"1739559569.976",,,,,"227",,
"1739559569.977",,,,,,"236",
"1739559569.984","13636.723",,,,,,
"1739559569.986",,"8241.186",,,,,
"1739559569.988",,,"25824.678",,,,
"1739559569.989",,,,"566",,,
"1739559569.991",,,,,"186",,
"1739559569.993",,,,,,"204",
"1739559570","13636.723",,,,,,
"1739559570.002",,"8241.186",,,,,
"1739559570.003",,,"25824.678",,,,
"1739559570.005",,,,"566",,,
"1739559570.007",,,,,"186",,
"1739559570.008",,,,,,"204",
"1739559570.015","13636.723",,,,,,
"1739559570.017",,"8241.186",,,,,
"1739559570.019",,,"25824.678",,,,
"1739559570.02",,,,"566",,,
"1739559570.022",,,,,"186",,
"1739559570.024",,,,,,"204",
"1739559570.03","13636.723",,,,,,
"1739559570.032",,"8241.186",,,,,
"1739559570.034",,,"25824.678",,,,
"1739559570.035",,,,"566",,,
"1739559570.037",,,,,"186",,
"1739559570.039",,,,,,"204",
"1739559570.046","13636.723",,,,,,
"1739559570.048",,"8241.186",,,,,
"1739559570.05",,,"25824.678",,,,
"1739559570.051",,,,"566",,,
"1739559570.053",,,,,"186",,
"1739559570.055",,,,,,"204",
"1739559570.061","13636.723",,,,,,
"1739559570.063",,"8241.186",,,,,
"1739559570.065",,,"25824.678",,,,
"1739559570.066",,,,"566",,,
"1739559570.068",,,,,"186",,
"1739559570.07",,,,,,"204",
"1739559570.076","13636.723",,,,,,
"1739559570.078",,"8241.186",,,,,
"1739559570.08",,,"25824.678",,,,
"1739559570.082",,,,"566",,,
"1739559570.083",,,,,"186",,
"1739559570.085",,,,,,"204",
"1739559570.092","16578.389",,,,,,
"1739559570.094",,"8014.884",,,,,
"1739559570.096",,,"23874.458",,,,
"1739559570.098",,,,"636",,,
"1739559570.099",,,,,"180",,
"1739559570.101",,,,,,"173",
"1739559570.107","16578.389",,,,,,
"1739559570.109",,"8014.884",,,,,
"1739559570.111",,,"23874.458",,,,
"1739559570.112",,,,"636",,,
"1739559570.114",,,,,"180",,
"1739559570.116",,,,,,"173",
"1739559570.122","16578.389",,,,,,
"1739559570.124",,"8014.884",,,,,
"1739559570.126",,,"23874.458",,,,
"1739559570.128",,,,"636",,,
"1739559570.129",,,,,"180",,
"1739559570.131",,,,,,"173",
"1739559570.138","16578.389",,,,,,
"1739559570.14",,"8014.884",,,,,
"1739559570.142",,,"23874.458",,,,
"1739559570.144",,,,"636",,,
"1739559570.145",,,,,"180",,
"1739559570.147",,,,,,"173",
"1739559570.153","16578.389",,,,,,
"1739559570.155",,"8014.884",,,,,
"1739559570.157",,,"23874.458",,,,
"1739559570.159",,,,"636",,,
"1739559570.16",,,,,"180",,
"1739559570.162",,,,,,"173",
"1739559570.168","16578.389",,,,,,
"1739559570.17",,"8014.884",,,,,
"1739559570.172",,,"23874.458",,,,
"1739559570.174",,,,"636",,,
"1739559570.175",,,,,"180",,
"1739559570.177",,,,,,"173",
"1739559570.185","19015.77",,,,,,
"1739559570.186",,"7147.39",,,,,
"1739559570.188",,,"22364.612",,,,
"1739559570.19",,,,"694",,,
"1739559570.191",,,,,"157",,
"1739559570.193",,,,,,"149",
"1739559570.2","19015.77",,,,,,
"1739559570.201",,"7147.39",,,,,
"1739559570.203",,,"22364.612",,,,
"1739559570.205",,,,"694",,,
"1739559570.206",,,,,"157",,
"1739559570.208",,,,,,"149",
"1739559570.215","19015.77",,,,,,
"1739559570.217",,"7147.39",,,,,
"1739559570.219",,,"22364.612",,,,
"1739559570.22",,,,"694",,,
"1739559570.222",,,,,"157",,
"1739559570.224",,,,,,"149",
"1739559570.231","19015.77",,,,,,
"1739559570.232",,"7147.39",,,,,
"1739559570.234",,,"22364.612",,,,
"1739559570.236",,,,"694",,,
"1739559570.238",,,,,"157",,
"1739559570.239",,,,,,"149",
"1739559570.246","19015.77",,,,,,
"1739559570.248",,"7147.39",,,,,
"1739559570.249",,,"22364.612",,,,
"1739559570.251",,,,"694",,,
"1739559570.253",,,,,"157",,
"1739559570.254",,,,,,"149",
"1739559570.261","19015.77",,,,,,
"1739559570.263",,"7147.39",,,,,
"1739559570.264",,,"22364.612",,,,
"1739559570.266",,,,"694",,,
"1739559570.268",,,,,"157",,
"1739559570.269",,,,,,"149",
"1739559570.277","19015.77",,,,,,
"1739559570.279",,"7147.39",,,,,
"1739559570.281",,,"22364.612",,,,
"1739559570.283",,,,"694",,,
"1739559570.284",,,,,"157",,
"1739559570.286",,,,,,"149",
"1739559570.292","20276.484",,,,,,
"1739559570.294",,"4959.799",,,,,
"1739559570.296",,,"21546.778",,,,
"1739559570.298",,,,"724",,,
"1739559570.299",,,,,"99",,
"1739559570.301",,,,,,"136",
"1739559570.307","20276.484",,,,,,
"1739559570.309",,"4959.799",,,,,
"1739559570.311",,,"21546.778",,,,
"1739559570.312",,,,"724",,,
"1739559570.314",,,,,"99",,
"1739559570.316",,,,,,"136",
"1739559570.322","20276.484",,,,,,
"1739559570.324",,"4959.799",,,,,
"1739559570.326",,,"21546.778",,,,
"1739559570.328",,,,"724",,,
"1739559570.329",,,,,"99",,
"1739559570.331",,,,,,"136",
"1739559570.337","20276.484",,,,,,
"1739559570.339",,"4959.799",,,,,
"1739559570.341",,,"21546.778",,,,
"1739559570.343",,,,"724",,,
"1739559570.344",,,,,"99",,
"1739559570.346",,,,,,"136",
"1739559570.352","20276.484",,,,,,
"1739559570.354",,"4959.799",,,,,
"1739559570.356",,,"21546.778",,,,
"1739559570.358",,,,"724",,,
"1739559570.359",,,,,"99",,
"1739559570.361",,,,,,"136",
"1739559570.368","20276.484",,,,,,
"1739559570.37",,"4959.799",,,,,
"1739559570.372",,,"21546.778",,,,
"1739559570.373",,,,"724",,,
"1739559570.375",,,,,"99",,
"1739559570.377",,,,,,"136",
"1739559570.383","21495.174",,,,,,
"1739559570.385",,"4054.588",,,,,
"1739559570.387",,,"19596.558",,,,
"1739559570.388",,,,"753",,,
"1739559570.39",,,,,"75",,
"1739559570.392",,,,,,"105",
"1739559570.398","21495.174",,,,,,
"1739559570.4",,"4054.588",,,,,
"1739559570.402",,,"19596.558",,,,
"1739559570.403",,,,"753",,,
"1739559570.405",,,,,"75",,
"1739559570.407",,,,,,"105",
"1739559570.414","21495.174",,,,,,
"1739559570.416",,"4054.588",,,,,
"1739559570.417",,,"19596.558",,,,
"1739559570.419",,,,"753",,,
"1739559570.421",,,,,"75",,
"1739559570.422",,,,,,"105",
"1739559570.429","21495.174",,,,,,
"1739559570.431",,"4054.588",,,,,
"1739559570.433",,,"19596.558",,,,
"1739559570.435",,,,"753",,,
"1739559570.436",,,,,"75",,
"1739559570.438",,,,,,"105",
"1739559570.444","21495.174",,,,,,
"1739559570.446",,"4054.588",,,,,
"1739559570.447",,,"19596.558",,,,
"1739559570.449",,,,"753",,,
"1739559570.451",,,,,"75",,
"1739559570.452",,,,,,"105",
"1739559570.459","21495.174",,,,,,
"1739559570.461",,"4054.588",,,,,
"1739559570.463",,,"19596.558",,,,
"1739559570.465",,,,"753",,,
"1739559570.466",,,,,"75",,
"1739559570.468",,,,,,"105",
"1739559570.475","21495.174",,,,,,
"1739559570.476",,"4054.588",,,,,
"1739559570.478",,,"19596.558",,,,
"1739559570.48",,,,"753",,,
"1739559570.481",,,,,"75",,
"1739559570.483",,,,,,"105",
"1739559570.49","22209.578",,,,,,
"1739559570.491",,"2960.792",,,,,
"1739559570.493",,,"17268.876",,,,
"1739559570.495",,,,"770",,,
"1739559570.496",,,,,"46",,
"1739559570.498",,,,,,"68",
"1739559570.505","22209.578",,,,,,
"1739559570.507",,"2960.792",,,,,
"1739559570.508",,,"17268.876",,,,
"1739559570.51",,,,"770",,,
"1739559570.512",,,,,"46",,
"1739559570.513",,,,,,"68",
"1739559570.521","22209.578",,,,,,
"1739559570.522",,"2960.792",,,,,
"1739559570.524",,,"17268.876",,,,
"1739559570.526",,,,"770",,,
"1739559570.527",,,,,"46",,
"1739559570.529",,,,,,"68",
"1739559570.536","22209.578",,,,,,
"1739559570.538",,"2960.792",,,,,
"1739559570.539",,,"17268.876",,,,
"1739559570.541",,,,"770",,,
"1739559570.543",,,,,"46",,
"1739559570.544",,,,,,"68",
"1739559570.551","22209.578",,,,,,
"1739559570.553",,"2960.792",,,,,
"1739559570.554",,,"17268.876",,,,
"1739559570.556",,,,"770",,,
"1739559570.558",,,,,"46",,
"1739559570.559",,,,,,"68",
"1739559570.567","22209.578",,,,,,
"1739559570.569",,"2960.792",,,,,
"1739559570.57",,,"17268.876",,,,
"1739559570.572",,,,"770",,,
"1739559570.574",,,,,"46",,
"1739559570.575",,,,,,"68",
"1739559570.582","22209.578",,,,,,
"1739559570.584",,"2960.792",,,,,
"1739559570.585",,,"18023.8",,,,
"1739559570.587",,,,"770",,,
"1739559570.589",,,,,"46",,
"1739559570.59",,,,,,"80",
"1739559570.597","22966.006",,,,,,
"1739559570.599",,"2960.792",,,,,
"1739559570.6",,,"18023.8",,,,
"1739559570.602",,,,"788",,,
"1739559570.604",,,,,"46",,
"1739559570.605",,,,,,"80",
"1739559570.613","22966.006",,,,,,
"1739559570.615",,"2960.792",,,,,
"1739559570.617",,,"18023.8",,,,
"1739559570.618",,,,"788",,,
"1739559570.62",,,,,"46",,
"1739559570.621",,,,,,"80",
"1739559570.628","22966.006",,,,,,
"1739559570.63",,"2960.792",,,,,
"1739559570.632",,,"18023.8",,,,
"1739559570.633",,,,"788",,,
"1739559570.635",,,,,"46",,
"1739559570.636",,,,,,"80",
"1739559570.643","22966.006",,,,,,
"1739559570.645",,"2960.792",,,,,
"1739559570.647",,,"18023.8",,,,
"1739559570.648",,,,"788",,,
"1739559570.65",,,,,"46",,
"1739559570.652",,,,,,"80",
"1739559570.659","22966.006",,,,,,
"1739559570.661",,"2960.792",,,,,
"1739559570.663",,,"18023.8",,,,
"1739559570.664",,,,"788",,,
"1739559570.666",,,,,"46",,
"1739559570.667",,,,,,"80",
"1739559570.674","22966.006",,,,,,
"1739559570.676",,"2960.792",,,,,
"1739559570.678",,,"18023.8",,,,
"1739559570.679",,,,"788",,,
"1739559570.681",,,,,"46",,
"1739559570.682",,,,,,"80",
"1739559570.689","20990.888",,,,,,
"1739559570.691",,"3413.397",,,,,
"1739559570.693",,,"21924.24",,,,
"1739559570.694",,,,"741",,,
"1739559570.696",,,,,"58",,
"1739559570.698",,,,,,"142",
"1739559570.705","20990.888",,,,,,
"1739559570.707",,"3413.397",,,,,
"1739559570.709",,,"21924.24",,,,
"1739559570.71",,,,"741",,,
"1739559570.712",,,,,"58",,
"1739559570.714",,,,,,"142",
"1739559570.72","20990.888",,,,,,
"1739559570.722",,"3413.397",,,,,
"1739559570.724",,,"21924.24",,,,
"1739559570.725",,,,"741",,,
"1739559570.727",,,,,"58",,
"1739559570.729",,,,,,"142",
"1739559570.735","20990.888",,,,,,
"1739559570.737",,"3413.397",,,,,
"1739559570.739",,,"21924.24",,,,
"1739559570.74",,,,"741",,,
"1739559570.742",,,,,"58",,
"1739559570.744",,,,,,"142",
"1739559570.751","20990.888",,,,,,
"1739559570.753",,"3413.397",,,,,
"1739559570.755",,,"21924.24",,,,
"1739559570.757",,,,"741",,,
"1739559570.758",,,,,"58",,
"1739559570.76",,,,,,"142",
"1739559570.767","20990.888",,,,,,
"1739559570.768",,"3413.397",,,,,
"1739559570.77",,,"21924.24",,,,
"1739559570.772",,,,"741",,,
"1739559570.773",,,,,"58",,
"1739559570.775",,,,,,"142",
"1739559570.782","20990.888",,,,,,
"1739559570.783",,"4280.89",,,,,
"1739559570.785",,,"28592.73",,,,
"1739559570.787",,,,"741",,,
"1739559570.788",,,,,"81",,
"1739559570.79",,,,,,"248",
"1739559570.797","16578.389",,,,,,
"1739559570.798",,"4280.89",,,,,
"1739559570.8",,,"28592.73",,,,
"1739559570.802",,,,"636",,,
"1739559570.803",,,,,"81",,
"1739559570.805",,,,,,"248",
"1739559570.811","16578.389",,,,,,
"1739559570.813",,"4280.89",,,,,
"1739559570.815",,,"28592.73",,,,
"1739559570.817",,,,"636",,,
"1739559570.818",,,,,"81",,
"1739559570.82",,,,,,"248",
"1739559570.827","16578.389",,,,,,
"1739559570.829",,"4280.89",,,,,
"1739559570.831",,,"28592.73",,,,
"1739559570.832",,,,"636",,,
"1739559570.834",,,,,"81",,
"1739559570.836",,,,,,"248",
"1739559570.842","16578.389",,,,,,
"1739559570.844",,"4280.89",,,,,
"1739559570.846",,,"28592.73",,,,
"1739559570.847",,,,"636",,,
"1739559570.849",,,,,"81",,
"1739559570.851",,,,,,"248",
"1739559570.859","16578.389",,,,,,
"1739559570.86",,"4280.89",,,,,
"1739559570.862",,,"28592.73",,,,
"1739559570.864",,,,"636",,,
"1739559570.865",,,,,"81",,
"1739559570.867",,,,,,"248",
"1739559570.873","16578.389",,,,,,
"1739559570.875",,"4280.89",,,,,
"1739559570.877",,,"28592.73",,,,
"1739559570.879",,,,"636",,,
"1739559570.88",,,,,"81",,
"1739559570.882",,,,,,"248",
"1739559570.889","11661.604",,,,,,
"1739559570.891",,"4507.193",,,,,
"1739559570.892",,,"33688.464",,,,
"1739559570.894",,,,"519",,,
"1739559570.896",,,,,"87",,
"1739559570.897",,,,,,"329",
"1739559570.905","11661.604",,,,,,
"1739559570.907",,"4507.193",,,,,
"1739559570.908",,,"33688.464",,,,
"1739559570.91",,,,"519",,,
"1739559570.912",,,,,"87",,
"1739559570.913",,,,,,"329",
"1739559570.92","11661.604",,,,,,
"1739559570.922",,"4507.193",,,,,
"1739559570.923",,,"33688.464",,,,
"1739559570.925",,,,"519",,,
"1739559570.927",,,,,"87",,
"1739559570.928",,,,,,"329",
"1739559570.935","11661.604",,,,,,
"1739559570.937",,"4507.193",,,,,
"1739559570.939",,,"33688.464",,,,
"1739559570.94",,,,"519",,,
"1739559570.942",,,,,"87",,
"1739559570.943",,,,,,"329",
"1739559570.951","11661.604",,,,,,
"1739559570.952",,"4507.193",,,,,
"1739559570.954",,,"33688.464",,,,
"1739559570.956",,,,"519",,,
"1739559570.957",,,,,"87",,
"1739559570.959",,,,,,"329",
"1739559570.966","11661.604",,,,,,
"1739559570.968",,"4507.193",,,,,
"1739559570.97",,,"33688.464",,,,
"1739559570.971",,,,"519",,,
"1739559570.973",,,,,"87",,
"1739559570.974",,,,,,"329",
"1739559570.981","11661.604",,,,,,
"1739559570.983",,"4507.193",,,,,
"1739559570.985",,,"36393.608",,,,
"1739559570.987",,,,"519",,,
"1739559570.988",,,,,"87",,
"1739559570.989",,,,,,"372",
"1739559570.997","5568.153",,,,,,
"1739559570.999",,"4733.496",,,,,
"1739559571.001",,,"36393.608",,,,
"1739559571.002",,,,"374",,,
"1739559571.004",,,,,"93",,
"1739559571.005",,,,,,"372",
"1739559571.013","5568.153",,,,,,
"1739559571.015",,"4733.496",,,,,
"1739559571.017",,,"36393.608",,,,
"1739559571.018",,,,"374",,,
"1739559571.02",,,,,"93",,
"1739559571.021",,,,,,"372",
"1739559571.028","5568.153",,,,,,
"1739559571.03",,"4733.496",,,,,
"1739559571.032",,,"36393.608",,,,
"1739559571.033",,,,"374",,,
"1739559571.035",,,,,"93",,
"1739559571.037",,,,,,"372",
"1739559571.043","5568.153",,,,,,
"1739559571.045",,"4733.496",,,,,
"1739559571.047",,,"36393.608",,,,
"1739559571.049",,,,"374",,,
"1739559571.05",,,,,"93",,
"1739559571.052",,,,,,"372",
"1739559571.059","5568.153",,,,,,
"1739559571.061",,"4733.496",,,,,
"1739559571.064",,,"36393.608",,,,
"1739559571.065",,,,"374",,,
"1739559571.066",,,,,"93",,
"1739559571.068",,,,,,"372",
"1739559571.074","5568.153",,,,,,
"1739559571.076",,"4733.496",,,,,
"1739559571.078",,,"36393.608",,,,
"1739559571.08",,,,"374",,,
"1739559571.081",,,,,"93",,
"1739559571.083",,,,,,"372",
"1739559571.09","-1071.606",,,,,,
"1739559571.091",,"3828.285",,,,,
"1739559571.093",,,"37966.368",,,,
"1739559571.095",,,,"216",,,
"1739559571.096",,,,,"69",,
"1739559571.098",,,,,,"397",
"1739559571.105","-1071.606",,,,,,
"1739559571.107",,"3828.285",,,,,
"1739559571.109",,,"37966.368",,,,
"1739559571.111",,,,"216",,,
"1739559571.112",,,,,"69",,
"1739559571.114",,,,,,"397",
"1739559571.12","-1071.606",,,,,,
"1739559571.122",,"3828.285",,,,,
"1739559571.124",,,"37966.368",,,,
"1739559571.126",,,,"216",,,
"1739559571.127",,,,,"69",,
"1739559571.129",,,,,,"397",
"1739559571.136","-1071.606",,,,,,
"1739559571.137",,"3828.285",,,,,
"1739559571.139",,,"37966.368",,,,
"1739559571.141",,,,"216",,,
"1739559571.142",,,,,"69",,
"1739559571.144",,,,,,"397",
"1739559571.152","-1071.606",,,,,,
"1739559571.153",,"3828.285",,,,,
"1739559571.155",,,"37966.368",,,,
"1739559571.157",,,,"216",,,
"1739559571.158",,,,,"69",,
"1739559571.16",,,,,,"397",
"1739559571.167","-1071.606",,,,,,
"1739559571.169",,"3828.285",,,,,
"1739559571.17",,,"37966.368",,,,
"1739559571.172",,,,"216",,,
"1739559571.174",,,,,"69",,
"1739559571.175",,,,,,"397",
"1739559571.182","-1071.606",,,,,,
"1739559571.184",,"3828.285",,,,,
"1739559571.186",,,"37211.44",,,,
"1739559571.187",,,,"216",,,
"1739559571.189",,,,,"69",,
"1739559571.19",,,,,,"385",
"1739559571.197","-7207.0081",,,,,,
"1739559571.199",,"1866.996",,,,,
"1739559571.201",,,"37211.44",,,,
"1739559571.202",,,,"70",,,
"1739559571.204",,,,,"17",,
"1739559571.206",,,,,,"385",
"1739559571.214","-7207.0081",,,,,,
"1739559571.215",,"1866.996",,,,,
"1739559571.216",,,"37211.44",,,,
"1739559571.218",,,,"70",,,
"1739559571.22",,,,,"17",,
"1739559571.221",,,,,,"385",
"1739559571.228","-7207.0081",,,,,,
"1739559571.23",,"1866.996",,,,,
"1739559571.232",,,"37211.44",,,,
"1739559571.233",,,,"70",,,
"1739559571.235",,,,,"17",,
"1739559571.236",,,,,,"385",
"1739559571.243","-7207.0081",,,,,,
"1739559571.244",,"1866.996",,,,,
"1739559571.246",,,"37211.44",,,,
"1739559571.248",,,,"70",,,
"1739559571.249",,,,,"17",,
"1739559571.251",,,,,,"385",
