timestamp(ms),AccelX,AccelY,AccelZ,Accelx,Accely,Accelz,
"1739557970.055",,"0.492",,,,,
"1739557970.057",,,"-0.604",,,,
"1739557970.059",,,,"-597",,,
"1739557970.06",,,,,"505",,
"1739557970.062",,,,,,"-499",
"1739557970.069","-0.589",,,,,,
"1739557970.07",,"0.501",,,,,
"1739557970.072",,,"-0.583",,,,
"1739557970.073",,,,"-581",,,
"1739557970.075",,,,,"512",,
"1739557970.077",,,,,,"-473",
"1739557970.083","-0.601",,,,,,
"1739557970.084",,"0.507",,,,,
"1739557970.086",,,"-0.562",,,,
"1739557970.088",,,,"-622",,,
"1739557970.089",,,,,"500",,
"1739557970.091",,,,,,"-437",
"1739557970.097","-0.614",,,,,,
"1739557970.099",,"0.51",,,,,
"1739557970.101",,,"-0.55",,,,
"1739557970.102",,,,"-657",,,
"1739557970.104",,,,,"471",,
"1739557970.105",,,,,,"-476",
"1739557970.112","-0.623",,,,,,
"1739557970.114",,"0.511",,,,,
"1739557970.115",,,"-0.54",,,,
"1739557970.117",,,,"-670",,,
"1739557970.118",,,,,"485",,
"1739557970.12",,,,,,"-499",
"1739557970.126","-0.631",,,,,,
"1739557970.128",,"0.515",,,,,
"1739557970.129",,,"-0.526",,,,
"1739557970.131",,,,"-678",,,
"1739557970.133",,,,,"514",,
"1739557970.135",,,,,,"-496",
"1739557970.141","-0.636",,,,,,
"1739557970.142",,"0.523",,,,,
"1739557970.144",,,"-0.506",,,,
"1739557970.146",,,,"-679",,,
"1739557970.147",,,,,"530",,
"1739557970.149",,,,,,"-447",
"1739557970.155","-0.639",,,,,,
"1739557970.157",,"0.534",,,,,
"1739557970.158",,,"-0.481",,,,
"1739557970.16",,,,"-700",,,
"1739557970.162",,,,,"544",,
"1739557970.163",,,,,,"-416",
"1739557970.17","-0.647",,,,,,
"1739557970.171",,"0.517",,,,,
"1739557970.173",,,"-0.459",,,,
"1739557970.175",,,,"-719",,,
"1739557970.176",,,,,"264",,
"1739557970.178",,,,,,"-408",
"1739557970.185","-0.654",,,,,,
"1739557970.186",,"0.521",,,,,
"1739557970.188",,,"-0.448",,,,
"1739557970.19",,,,"-691",,,
"1739557970.191",,,,,"510",,
"1739557970.193",,,,,,"-444",
"1739557970.2","-0.661",,,,,,
"1739557970.202",,"0.521",,,,,
"1739557970.203",,,"-0.44",,,,
"1739557970.206",,,,"-672",,,
"1739557970.208",,,,,"506","-423",
"1739557970.216","-0.668","0.518",,,,,
"1739557970.218",,,"-0.435",,,,
"1739557970.22",,,,"-654",,,
"1739557970.221",,,,,"482",,
"1739557970.223",,,,,,"-425",
"1739557970.23","-0.672",,,,,,
"1739557970.231",,"0.519",,,,,
"1739557970.233",,,"-0.43",,,,
"1739557970.234",,,,"-655",,,
"1739557970.236",,,,,"510",,
"1739557970.238",,,,,,"-384",
"1739557970.244","-0.677",,,,,,
"1739557970.245",,"0.53",,,,,
"1739557970.247",,,"-0.418",,,,
"1739557970.249",,,,"-710",,,
"1739557970.25",,,,,"579",,
"1739557970.252",,,,,,"-357",
"1739557970.258","-0.683",,,,,,
"1739557970.26",,"0.542",,,,,
"1739557970.261",,,"-0.401",,,,
"1739557970.263",,,,"-727",,,
"1739557970.265",,,,,"609",,
"1739557970.266",,,,,,"-332",
"1739557970.274","-0.688",,,,,,
"1739557970.275",,"0.549",,,,,
"1739557970.277",,,"-0.387",,,,
"1739557970.278",,,,"-730",,,
"1739557970.28",,,,,"582",,
"1739557970.282",,,,,,"-353",
"1739557970.288","-0.692",,,,,,
"1739557970.29",,"0.55",,,,,
"1739557970.291",,,"-0.378",,,,
"1739557970.293",,,,"-722",,,
"1739557970.294",,,,,"543",,
"1739557970.296",,,,,,"-358",
"1739557970.302","-0.698",,,,,,
"1739557970.304",,"0.549",,,,,
"1739557970.305",,,"-0.371",,,,
"1739557970.307",,,,"-760",,,
"1739557970.308",,,,,"532",,
"1739557970.31",,,,,,"-343",
"1739557970.317","-0.704",,,,,,
"1739557970.318",,"0.578",,,,,
"1739557970.32",,,"-0.363",,,,
"1739557970.322",,,,"-775",,,
"1739557970.324",,,,,"559",,
"1739557970.325",,,,,,"-334",
"1739557970.331","-0.71",,,,,,
"1739557970.333",,"0.589",,,,,
"1739557970.334",,,"-0.352",,,,
"1739557970.336",,,,"-754",,,
"1739557970.338",,,,,"611",,
"1739557970.339",,,,,,"-332",
"1739557970.348","-0.717","0.601",,,,,
"1739557970.35",,,"-0.339",,,,
"1739557970.351",,,,"-743",,,
"1739557970.353",,,,,"629",,
"1739557970.355",,,,,,"-295",
"1739557970.361","-0.725",,,,,,
"1739557970.362",,"0.615",,,,,
"1739557970.364",,,"-0.326",,,,
"1739557970.366",,,,"-728",,,
"1739557970.367",,,,,"619",,
"1739557970.369",,,,,,"-289",
"1739557970.375","-0.729",,,,,,
"1739557970.377",,"0.623",,,,,
"1739557970.378",,,"-0.317",,,,
"1739557970.38",,,,"-700",,,
"1739557970.382",,,,,"592",,
"1739557970.383",,,,,,"-293",
"1739557970.39","-0.727",,,,,,
"1739557970.392",,"0.624",,,,,
"1739557970.393",,,"-0.311",,,,
"1739557970.395",,,,"-687",,,
"1739557970.396",,,,,"593",,
"1739557970.398",,,,,,"-300",
"1739557970.405","-0.722",,,,,,
"1739557970.406",,"0.626",,,,,
"1739557970.407",,,"-0.306",,,,
"1739557970.409",,,,"-684",,,
"1739557970.411",,,,,"625",,
"1739557970.412",,,,,,"-279",
"1739557970.419","-0.719",,,,,,
"1739557970.42",,"0.631",,,,,
"1739557970.422",,,"-0.297",,,,
"1739557970.424",,,,"-694",,,
"1739557970.425",,,,,"637",,
"1739557970.427",,,,,,"-261",
"1739557970.433","-0.698",,,,,,
"1739557970.435",,"0.624",,,,,
"1739557970.436",,,"-0.31",,,,
"1739557970.438",,,,"-510",,,
"1739557970.44",,,,,"468",,
"1739557970.441",,,,,,"-496",
"1739557970.448","-0.724",,,,,,
"1739557970.449",,"0.63",,,,,
"1739557970.451",,,"-0.311",,,,
"1739557970.453",,,,"-1022",,,
"1739557970.454",,,,,"598",,
"1739557970.456",,,,,,"-346",
"1739557970.463","-0.717",,,,,,
"1739557970.464",,"0.637",,,,,
"1739557970.466",,,"-0.309",,,,
"1739557970.468",,,,"-702",,,
"1739557970.469",,,,,"623",,
"1739557970.471",,,,,,"-314",
"1739557970.477","-0.709",,,,,,
"1739557970.479",,"0.641",,,,,
"1739557970.481",,,"-0.302",,,,
"1739557970.482",,,,"-681",,,
"1739557970.484",,,,,"654",,
"1739557970.487",,,,,,"-270",
"1739557970.492","-0.704",,,,,,
"1739557970.493",,"0.642",,,,,
"1739557970.495",,,"-0.3",,,,
"1739557970.496",,,,"-693",,,
"1739557970.498",,,,,"642",,
"1739557970.5",,,,,,"-271",
"1739557970.507","-0.704",,,,,,
"1739557970.509",,"0.645",,,,,
"1739557970.511",,,"-0.297",,,,
"1739557970.512",,,,"-730",,,
"1739557970.514",,,,,"650",,
"1739557970.515",,,,,,"-260",
"1739557970.522","-0.706",,,,,,
"1739557970.523",,"0.647",,,,,
"1739557970.524",,,"-0.295",,,,
"1739557970.526",,,,"-712",,,
"1739557970.527",,,,,"604",,
"1739557970.529",,,,,,"-270",
"1739557970.535","-0.711",,,,,,
"1739557970.537",,"0.65",,,,,
"1739557970.538",,,"-0.292",,,,
"1739557970.54",,,,"-742",,,
"1739557970.542",,,,,"628",,
"1739557970.543",,,,,,"-270",
"1739557970.551","-0.717","0.649",,,,,
"1739557970.553",,,"-0.287",,,,
"1739557970.554",,,,"-741",,,
"1739557970.556",,,,,"613",,
"1739557970.558",,,,,,"-229",
"1739557970.564","-0.72",,,,,,
"1739557970.565",,"0.644",,,,,
"1739557970.567",,,"-0.282",,,,
"1739557970.569",,,,"-722",,,
"1739557970.57",,,,,"585",,
"1739557970.572",,,,,,"-212",
"1739557970.58","-0.741","0.655",,,,,
"1739557970.583",,,"-0.283",,,,
"1739557970.584",,,,"-721",,,
"1739557970.585",,,,,"585",,
"1739557970.587",,,,,,"-503",
"1739557970.594","-0.71",,,,,,
"1739557970.596",,"0.655",,,,,
"1739557970.597",,,"-0.275",,,,
"1739557970.599",,,,"-713","596",,
"1739557970.602",,,,,,"-269",
"1739557970.608","-0.711",,,,,,
"1739557970.611",,"0.655","-0.268",,,,
"1739557970.613",,,,"-710",,,
"1739557970.614",,,,,"622",,
"1739557970.616",,,,,,"-242",
"1739557970.623","-0.712",,,,,,
"1739557970.625",,"0.654",,,,,
"1739557970.626",,,"-0.262",,,,
"1739557970.628",,,,"-697",,,
"1739557970.63",,,,,"641",,
"1739557970.631",,,,,,"-215",
"1739557970.637","-0.712",,,,,,
"1739557970.639",,"0.653",,,,,
"1739557970.64",,,"-0.256",,,,
"1739557970.642",,,,"-690",,,
"1739557970.645",,,,,"636",,
"1739557970.646",,,,,,"-206",
"1739557970.652","-0.71",,,,,,
"1739557970.654",,"0.651",,,,,
"1739557970.655",,,"-0.253",,,,
"1739557970.657",,,,"-712",,,
"1739557970.659",,,,,"625",,
"1739557970.66",,,,,,"-228",
"1739557970.667","-0.713",,,,,,
"1739557970.669",,"0.65",,,,,
"1739557970.67",,,"-0.252",,,,
"1739557970.672",,,,"-739",,,
"1739557970.674",,,,,"601",,
"1739557970.675",,,,,,"-267",
"1739557970.682","-0.711",,,,,,
"1739557970.683",,"0.647",,,,,
"1739557970.685",,,"-0.255",,,,
"1739557970.689",,,,"-725","596",,
"1739557970.69",,,,,,"-298",
"1739557970.697","-0.706",,,,,,
"1739557970.698",,"0.647",,,,,
"1739557970.7",,,"-0.265",,,,
"1739557970.702",,,,"-694",,,
"1739557970.703",,,,,"611",,
"1739557970.705",,,,,,"-329",
"1739557970.711","-0.702",,,,,,
"1739557970.713",,"0.648",,,,,
"1739557970.714",,,"-0.276",,,,
"1739557970.716",,,,"-676",,,
"1739557970.718",,,,,"590",,
"1739557970.72",,,,,,"-318",
"1739557970.726","-0.696",,,,,,
"1739557970.727",,"0.646",,,,,
"1739557970.729",,,"-0.255",,,,
"1739557970.731",,,,"-663",,,
"1739557970.732",,,,,"574",,
"1739557970.735",,,,,,"-301",
"1739557970.741","-0.693",,,,,,
"1739557970.742",,"0.645",,,,,
"1739557970.744",,,"-0.259",,,,
"1739557970.745",,,,"-685",,,
"1739557970.747",,,,,"579",,
"1739557970.749",,,,,,"-306",
"1739557970.755","-0.689",,,,,,
"1739557970.756",,"0.64",,,,,
"1739557970.758",,,"-0.272",,,,
"1739557970.759",,,,"-670",,,
"1739557970.761",,,,,"572",,
"1739557970.763",,,,,,"-372",
"1739557970.77","-0.686",,,,,,
"1739557970.771",,"0.63",,,,,
"1739557970.773",,,"-0.291",,,,
"1739557970.774",,,,"-668",,,
"1739557970.776",,,,,"545",,
"1739557970.778",,,,,,"-405",
"1739557970.784","-0.684",,,,,,
"1739557970.786",,"0.619",,,,,
"1739557970.788",,,"-0.312",,,,
"1739557970.789",,,,"-671",,,
"1739557970.79",,,,,"520",,
"1739557970.792",,,,,,"-414",
"1739557970.798","-0.678",,,,,,
"1739557970.8",,"0.608",,,,,
"1739557970.801",,,"-0.334",,,,
"1739557970.803",,,,"-645",,,
"1739557970.805",,,,,"524",,
"1739557970.807",,,,,,"-449",
"1739557970.815","-0.669",,,,,,
"1739557970.816",,"0.599",,,,,
"1739557970.817",,,"-0.353",,,,
"1739557970.818",,,,"-656",,,
"1739557970.82",,,,,"504",,
"1739557970.822",,,,,,"-454",
"1739557970.828","-0.661",,,,,,
"1739557970.829",,"0.587",,,,,
"1739557970.831",,,"-0.37",,,,
"1739557970.833",,,,"-642",,,
"1739557970.834",,,,,"482",,
"1739557970.836",,,,,,"-473",
"1739557970.842","-0.655",,,,,,
"1739557970.844",,"0.57",,,,,
"1739557970.845",,,"-0.391",,,,
"1739557970.848",,,,"-632","442",,
"1739557970.85",,,,,,"-537",
"1739557970.857","-0.652",,,,,,
"1739557970.858",,"0.554",,,,,
"1739557970.861",,,"-0.419",,,,
"1739557970.862",,,,"-649",,,
"1739557970.863",,,,,"423",,
"1739557970.865",,,,,,"-594",
"1739557970.871","-0.65",,,,,,
"1739557970.873",,"0.539",,,,,
"1739557970.874",,,"-0.455",,,,
"1739557970.876",,,,"-645",,,
"1739557970.878",,,,,"427",,
"1739557970.88",,,,,,"-666",
"1739557970.886","-0.647",,,,,,
"1739557970.888",,"0.526",,,,,
"1739557970.889",,,"-0.493",,,,
"1739557970.891",,,,"-650",,,
"1739557970.893",,,,,"447",,
"1739557970.894",,,,,,"-686",
"1739557970.901","-0.643",,,,,,
"1739557970.904",,"0.512","-0.518",,,,
"1739557970.906",,,,"-634",,,
"1739557970.907",,,,,"436",,
"1739557970.909",,,,,,"-625",
"1739557970.916","-0.637",,,,,,
"1739557970.918",,"0.498","-0.539",,,,
"1739557970.92",,,,"-607",,,
"1739557970.922",,,,,"399",,
"1739557970.923",,,,,,"-613",
"1739557970.93","-0.632",,,,,,
"1739557970.932",,"0.483",,,,,
"1739557970.934",,,"-0.56",,,,
"1739557970.935",,,,"-616",,,
"1739557970.937",,,,,"375",,
"1739557970.938",,,,,,"-620",
"1739557970.944","-0.627",,,,,,
"1739557970.946",,"0.468",,,,,
"1739557970.947",,,"-0.581",,,,
"1739557970.949",,,,"-596",,,
"1739557970.951",,,,,"369",,
"1739557970.953",,,,,,"-661",
"1739557970.959","-0.621",,,,,,
"1739557970.961",,"0.455",,,,,
"1739557970.963",,,"-0.606",,,,
"1739557970.964",,,,"-596",,,
"1739557970.965",,,,,"381",,
"1739557970.967",,,,,,"-705",
"1739557970.974","-0.616",,,,,,
"1739557970.977",,"0.443","-0.63",,,,
"1739557970.979",,,,"-596",,,
"1739557970.981",,,,,"354",,
"1739557970.982",,,,,,"-707",
"1739557970.989","-0.613",,,,,,
"1739557970.99",,"0.434",,,,,
"1739557970.992",,,"-0.65",,,,
"1739557970.993",,,,"-600",,,
"1739557970.995",,,,,"356",,
"1739557970.997",,,,,,"-740",
"1739557971.004","-0.609",,,,,,
"1739557971.005",,"0.429",,,,,
"1739557971.007",,,"-0.667",,,,
"1739557971.008",,,,"-612",,,
"1739557971.01",,,,,"369",,
"1739557971.012",,,,,,"-764",
"1739557971.02","-0.605","0.421",,,,,
"1739557971.022",,,"-0.676",,,,
"1739557971.023",,,,"-606",,,
"1739557971.025",,,,,"348",,
"1739557971.027",,,,,,"-757",
"1739557971.033","-0.597",,,,,,
"1739557971.035",,"0.408",,,,,
"1739557971.037",,,"-0.709",,,,
"1739557971.038",,,,"-569",,,
"1739557971.039",,,,,"325",,
"1739557971.041",,,,,,"-1019",
"1739557971.049","-0.585",,,,,,
"1739557971.05",,"0.396",,,,,
"1739557971.052",,,"-0.729",,,,
"1739557971.053",,,,"-507",,,
"1739557971.055",,,,,"312",,
"1739557971.057",,,,,,"-824",
"1739557971.063","-0.573",,,,,,
"1739557971.064",,"0.388",,,,,
"1739557971.066",,,"-0.747",,,,
"1739557971.068",,,,"-492",,,
"1739557971.069",,,,,"317",,
"1739557971.072",,,,,,"-787",
"1739557971.077","-0.558",,,,,,
"1739557971.079",,"0.38",,,,,
"1739557971.08",,,"-0.762",,,,
"1739557971.082",,,,"-462",,,
"1739557971.084",,,,,"296",,
"1739557971.085",,,,,,"-774",
"1739557971.092","-0.547",,,,,,
"1739557971.093",,"0.372",,,,,
"1739557971.095",,,"-0.777",,,,
"1739557971.097",,,,"-487",,,
"1739557971.098",,,,,"291",,
"1739557971.1",,,,,,"-807",
"1739557971.106","-0.538",,,,,,
"1739557971.109",,"0.361","-0.788",,,,
"1739557971.112",,,,"-510","267",,
"1739557971.115",,,,,,"-823",
"1739557971.122","-0.529","0.352",,,,,
"1739557971.124",,,"-0.804",,,,
"1739557971.127",,,,"-508","262",,
"1739557971.129",,,,,,"-859",
"1739557971.135","-0.518",,,,,,
"1739557971.138",,"0.337","-0.817",,,,
"1739557971.14",,,,"-490",,,
"1739557971.142",,,,,"215",,
"1739557971.144",,,,,,"-878",
"1739557971.15","-0.502",,,,,,
"1739557971.151",,"0.32",,,,,
"1739557971.153",,,"-0.829",,,,
"1739557971.154",,,,"-451",,,
"1739557971.156",,,,,"194",,
"1739557971.158",,,,,,"-879",
"1739557971.165","-0.483",,,,,,
"1739557971.166",,"0.305",,,,,
"1739557971.168",,,"-0.841",,,,
"1739557971.169",,,,"-416",,,
"1739557971.171",,,,,"197",,
"1739557971.173",,,,,,"-877",
"1739557971.179","-0.467",,,,,,
"1739557971.181",,"0.294",,,,,
"1739557971.182",,,"-0.82",,,,
"1739557971.184",,,,"-403",,,
"1739557971.186",,,,,"219",,
"1739557971.187",,,,,,"-812",
"1739557971.193","-0.45",,,,,,
"1739557971.195",,"0.279",,,,,
"1739557971.196",,,"-0.829",,,,
"1739557971.198",,,,"-338",,,
"1739557971.2",,,,,"160",,
"1739557971.203",,,,,,"-910",
"1739557971.209","-0.431",,,,,,
"1739557971.211",,"0.256",,,,,
"1739557971.212",,,"-0.841",,,,
"1739557971.214",,,,"-306",,,
"1739557971.215",,,,,"89",,
"1739557971.216",,,,,,"-912",
"1739557971.223","-0.415",,,,,,
"1739557971.225",,"0.237",,,,,
"1739557971.226",,,"-0.858",,,,
"1739557971.228",,,,"-299",,,
"1739557971.229",,,,,"108",,
"1739557971.231",,,,,,"-946",
"1739557971.238","-0.396",,,,,,
"1739557971.239",,"0.219",,,,,
"1739557971.242",,,"-0.878",,,,
"1739557971.243",,,,"-302",,,
"1739557971.244",,,,,"111",,
"1739557971.246",,,,,,"-1002",
"1739557971.254","-0.381",,,,,,
"1739557971.255",,"0.201",,,,,
"1739557971.256",,,"-0.9",,,,
"1739557971.257",,,,"-355",,,
"1739557971.259",,,,,"78",,
"1739557971.261",,,,,,"-1041",
"1739557971.267","-0.367",,,,,,
"1739557971.268",,"0.178",,,,,
"1739557971.27",,,"-0.919",,,,
"1739557971.271",,,,"-369",,,
"1739557971.274",,,,,"40",,
"1739557971.275",,,,,,"-1052",
"1739557971.283","-0.354",,,,,,
"1739557971.284",,"0.155",,,,,
"1739557971.286",,,"-0.935","-361",,,
"1739557971.288",,,,,"-18",,
"1739557971.29",,,,,,"-1040",
"1739557971.296","-0.341",,,,,,
"1739557971.297",,"0.128",,,,,
"1739557971.3",,,"-0.944",,,,
"1739557971.301",,,,"-317",,,
"1739557971.302",,,,,"-72",,
"1739557971.304",,,,,,"-970",
"1739557971.31","-0.326",,,,,,
"1739557971.312",,"0.1",,,,,
"1739557971.313",,,"-0.947",,,,
"1739557971.315",,,,"-269",,,
"1739557971.317",,,,,"-90",,
"1739557971.318",,,,,,"-903",
"1739557971.327","-0.306","0.071",,,,,
"1739557971.33",,,"-0.959",,,,
"1739557971.332",,,,"-198","-65",,
"1739557971.334",,,,,,"-931",
"1739557971.34","-0.289",,,,,,
"1739557971.341",,"0.051",,,,,
"1739557971.344",,,"-0.961",,,,
"1739557971.346",,,,"-177","-45",,
"1739557971.348",,,,,,"-930",
"1739557971.355","-0.28",,,,,,
"1739557971.356",,"0.038",,,,,
"1739557971.357",,,"-0.966",,,,
"1739557971.359",,,,"-216",,,
"1739557971.361",,,,,"-35",,
"1739557971.362",,,,,,"-960",
"1739557971.369","-0.274",,,,,,
"1739557971.37",,"0.021",,,,,
"1739557971.374",,,"-0.97","-234",,,
"1739557971.375",,,,,"-63",,
"1739557971.377",,,,,,"-987",
"1739557971.383","-0.264",,,,,,
"1739557971.385",,"0",,,,,
"1739557971.386",,,"-0.969",,,,
"1739557971.388",,,,"-198",,,
"1739557971.39",,,,,"-101",,
"1739557971.391",,,,,,"-994",
"1739557971.399","-0.239",,,,,,
"1739557971.4",,"-0.0019",,,,,
"1739557971.401",,,"-0.963",,,,
"1739557971.403",,,,"-113",,,
"1739557971.405",,,,,"-125",,
"1739557971.407",,,,,,"-981",
"1739557971.412","-0.206",,,,,,
"1739557971.414",,"-0.0038",,,,,
"1739557971.415",,,"-0.96",,,,
"1739557971.417",,,,"-33",,,
"1739557971.419",,,,,"-145",,
"1739557971.421",,,,,,"-1027",
"1739557971.427","-0.17",,,,,,
"1739557971.429",,"-0.0049",,,,,
"1739557971.43",,,"-0.958",,,,
"1739557971.432",,,,"-6",,,
"1739557971.434",,,,,"-129",,
"1739557971.436",,,,,,"-1020",
"1739557971.442","-0.146",,,,,,
"1739557971.444",,"-0.0056",,,,,
"1739557971.446",,,"-0.956",,,,
"1739557971.447",,,,"-72",,,
"1739557971.449",,,,,"-140",,
"1739557971.451",,,,,,"-944",
"1739557971.457","-0.13",,,,,,
"1739557971.458",,"-0.0065",,,,,
"1739557971.46",,,"-0.957",,,,
"1739557971.462",,,,"-109",,,
"1739557971.463",,,,,"-187",,
"1739557971.465",,,,,,"-916",
"1739557971.473","-0.12",,,,,,
"1739557971.475",,"-0.008",,,,,
"1739557971.476",,,"-0.957",,,,
"1739557971.477",,,,"-96",,,
"1739557971.479",,,,,"-216",,
"1739557971.481",,,,,,"-929",
"1739557971.487","-0.109",,,,,,
"1739557971.489",,"-0.1",,,,,
"1739557971.491",,,"-0.96",,,,
"1739557971.492",,,,"-71",,,
"1739557971.494",,,,,"-240",,
"1739557971.496",,,,,,"-963",
"1739557971.502","-0.0083",,,,,,
"1739557971.503",,"-0.12",,,,,
"1739557971.505",,,"-0.97",,,,
"1739557971.506",,,,"42",,,
"1739557971.508",,,,,"-239",,
"1739557971.51",,,,,,"-1058",
"1739557971.517","-0.0053",,,,,,
"1739557971.518",,"-0.138",,,,,
"1739557971.52",,,"-0.981",,,,
"1739557971.521",,,,"70",,,
"1739557971.523",,,,,"-239",,
"1739557971.525",,,,,,"-1101",
"1739557971.532","-0.0026",,,,,,
"1739557971.533",,"-0.156",,,,,
"1739557971.534",,,"-0.99",,,,
"1739557971.535",,,,"69",,,
"1739557971.537",,,,,"-286",,
"1739557971.539",,,,,,"-1082",
"1739557971.545","-0.0011",,,,,,
"1739557971.547",,"-0.176",,,,,
"1739557971.549",,,"-0.995",,,,
"1739557971.55",,,,"39",,,
"1739557971.552",,,,,"-320",,
"1739557971.554",,,,,,"-1030",
"1739557971.56","-0.001",,,,,,
"1739557971.561",,"-0.196",,,,,
"1739557971.563",,,"-0.986",,,,
"1739557971.564",,,,"67",,,
"1739557971.566",,,,,"-345",,
"1739557971.568",,,,,,"-932",
"1739557971.574","0.008",,,,,,
"1739557971.576",,"-0.217",,,,,
"1739557971.577",,,"-0.969",,,,
"1739557971.58",,,,"95","-339",,
"1739557971.583",,,,,,"-850",
"1739557971.59","0.032",,,,,,
"1739557971.591",,"-0.233",,,,,
"1739557971.592",,,"-0.963",,,,
"1739557971.594",,,,"169",,,
"1739557971.596",,,,,"-306",,
"1739557971.597",,,,,,"-889",
"1739557971.604","0.063",,,,,,
"1739557971.605",,"-0.244",,,,,
"1739557971.607",,,"-0.961",,,,
"1739557971.609",,,,"202",,,
"1739557971.61",,,,,"-297",,
"1739557971.612",,,,,,"-899",
"1739557971.618","0.095",,,,,,
"1739557971.619",,"-0.254",,,,,
"1739557971.621",,,"-0.964",,,,
"1739557971.623",,,,"220",,,
"1739557971.624",,,,,"-316",,
"1739557971.626",,,,,,"-955",
"1739557971.635","0.124","-0.265",,,,,
"1739557971.636",,,"-0.965",,,,
"1739557971.638",,,,"216",,,
"1739557971.639",,,,,"-349",,
"1739557971.641",,,,,,"-970",
"1739557971.647","0.143",,,,,,
"1739557971.649",,"-0.28",,,,,
"1739557971.65",,,"-0.956",,,,
"1739557971.652",,,,"232",,,
"1739557971.654",,,,,"-385",,
"1739557971.655",,,,,,"-966",
"1739557971.663","0.161",,,,,,
"1739557971.664",,"-0.298",,,,,
"1739557971.665",,,"-0.937",,,,
"1739557971.667",,,,"255",,,
"1739557971.669",,,,,"-416",,
"1739557971.67",,,,,,"-918",
"1739557971.677","0.183",,,,,,
"1739557971.679",,"-0.311",,,,,
"1739557971.68",,,"-0.914",,,,
"1739557971.682",,,,"286",,,
"1739557971.684",,,,,"-424",,
"1739557971.685",,,,,,"-854",
"1739557971.692","0.211",,,,,,
"1739557971.694",,"-0.318",,,,,
"1739557971.695",,,"-0.898",,,,
"1739557971.696",,,,"315",,,
"1739557971.698",,,,,"-387",,
"1739557971.7",,,,,,"-862",
"1739557971.707","0.232",,,,,,
"1739557971.709",,"-0.321",,,,,
"1739557971.711",,,"-0.894","281",,,
"1739557971.713",,,,,"-372",,
"1739557971.715",,,,,,"-896",
"1739557971.721","0.252",,,,,,
"1739557971.723",,"-0.328",,,,,
"1739557971.724",,,"-0.895",,,,
"1739557971.727",,,,"294","-413",,
"1739557971.729",,,,,,"-858",
"1739557971.737","0.27",,,,,,
"1739557971.738",,"-0.344",,,,,
"1739557971.739",,,"-0.886",,,,
"1739557971.74",,,,"354",,,
"1739557971.743",,,,,"-460",,
"1739557971.744",,,,,,"-800",
"1739557971.752","0.289",,,,,,
"1739557971.754",,"-0.363","-0.877",,,,
"1739557971.756",,,,"384",,,
"1739557971.758",,,,,"-489",,
"1739557971.76",,,,,,"-806",
"1739557971.766","0.304",,,,,,
"1739557971.767",,"-0.381",,,,,
"1739557971.769",,,"-0.864",,,,
"1739557971.77",,,,"371",,,
"1739557971.772",,,,,"-501",,
"1739557971.774",,,,,,"-831",
"1739557971.78","0.321",,,,,,
"1739557971.781",,"-0.396",,,,,
"1739557971.783",,,"-0.851",,,,
"1739557971.785",,,,"387",,,
"1739557971.786",,,,,"-500",,
"1739557971.788",,,,,,"-834",
"1739557971.795","0.336",,,,,,
"1739557971.798",,"-0.41",,,,,
"1739557971.8",,,"-0.832","389",,,
"1739557971.802",,,,,"-523",,
"1739557971.804",,,,,,"-781",
"1739557971.81","0.351",,,,,,
"1739557971.811",,"-0.423",,,,,
"1739557971.813",,,"-0.813",,,,
"1739557971.814",,,,"396",,,
"1739557971.816",,,,,"-539",,
"1739557971.818",,,,,,"-722",
"1739557971.824","0.364",,,,,,
"1739557971.825",,"-0.434",,,,,
"1739557971.827",,,"-0.795",,,,
"1739557971.828",,,,"422",,,
"1739557971.83",,,,,"-539",,
"1739557971.832",,,,,,"-680",
"1739557971.838","0.379",,,,,,
"1739557971.84",,"-0.447",,,,,
"1739557971.842",,,"-0.779",,,,
"1739557971.844",,,,"459",,,
"1739557971.845",,,,,"-519",,
"1739557971.846",,,,,,"-703",
"1739557971.852","0.399",,,,,,
"1739557971.854",,"-0.463",,,,,
"1739557971.855",,,"-0.761",,,,
"1739557971.857",,,,"482",,,
"1739557971.859",,,,,"-534",,
"1739557971.861",,,,,,"-709",
"1739557971.868","0.42",,,,,,
"1739557971.869",,"-0.477",,,,,
"1739557971.872",,,"-0.742","509",,,
"1739557971.874",,,,,"-551",,
"1739557971.876",,,,,,"-674",
"1739557971.882","0.438",,,,,,
"1739557971.883",,"-0.488",,,,,
"1739557971.885",,,"-0.729",,,,
"1739557971.887",,,,"535",,,
"1739557971.888",,,,,"-568",,
"1739557971.89",,,,,,"-664",
"1739557971.896","0.455",,,,,,
"1739557971.898",,"-0.497",,,,,
"1739557971.899",,,"-0.712",,,,
"1739557971.902",,,,"547",,,
"1739557971.903",,,,,"-576",,
"1739557971.905",,,,,,"-640",
"1739557971.912","0.473",,,,,,
"1739557971.914",,"-0.504","-0.691",,,,
"1739557971.916",,,,"553",,,
"1739557971.917",,,,,"-577",,
"1739557971.919",,,,,,"-621",
"1739557971.926","0.491",,,,,,
"1739557971.927",,"-0.512",,,,,
"1739557971.929",,,"-0.669",,,,
"1739557971.931",,,,"570",,,
"1739557971.932",,,,,"-576",,
"1739557971.934",,,,,,"-615",
"1739557971.94","0.511",,,,,,
"1739557971.942",,"-0.517",,,,,
"1739557971.944",,,"-0.652",,,,
"1739557971.945",,,,"588",,,
"1739557971.947",,,,,"-578",,
"1739557971.949",,,,,,"-613",
